Treatment,Plot Number,Quadrat Number,Fenced,Gap,Life Form,Year,0
Radial,5,8,False,True,Medium Forb/Herb,0,0.024193548387096774
Radial,5,8,False,True,Medium Forb/Herb,3,0.016129032258064516
Radial,5,8,False,True,Medium Forb/Herb,6,0.005376344086021506
Radial,5,8,False,True,Medium Non-tufted grass/sedge,0,0.04032258064516129
Radial,5,8,False,True,Medium Non-tufted grass/sedge,3,0.13440860215053763
Radial,5,8,False,True,Medium Non-tufted grass/sedge,6,0.005376344086021506
Radial,5,8,False,True,Medium Tufted grass/sedge,0,0.03225806451612903
Radial,5,8,False,True,Medium Tufted grass/sedge,3,0.005376344086021506
Radial,5,8,False,True,Medium Tufted grass/sedge,6,0.0
Radial,5,8,False,True,Non-tufted Ground Fern,0,0.0
Radial,5,8,False,True,Non-tufted Ground Fern,3,0.08064516129032258
Radial,5,8,False,True,Non-tufted Ground Fern,6,0.016129032258064516
Radial,5,8,False,True,Prostrate or Mat-forming Forb/Herb,0,0.021505376344086023
Radial,5,8,False,True,Prostrate or Mat-forming Forb/Herb,3,0.03494623655913978
Radial,5,8,False,True,Prostrate or Mat-forming Forb/Herb,6,0.01881720430107527
Radial,5,8,False,True,Small Non-tufted grass/sedge,0,0.002688172043010753
Radial,5,8,False,True,Small Non-tufted grass/sedge,3,0.0
Radial,5,8,False,True,Small Non-tufted grass/sedge,6,0.002688172043010753
Radial,5,8,False,True,Small Tufted grass/sedge,0,0.002688172043010753
Radial,5,8,False,True,Small Tufted grass/sedge,3,0.0
Radial,5,8,False,True,Small Tufted grass/sedge,6,0.002688172043010753
Radial,5,9,False,False,Large Forb/Herb,0,0.13659793814432988
Radial,5,9,False,False,Large Forb/Herb,3,0.19845360824742267
Radial,5,9,False,False,Large Forb/Herb,6,0.28865979381443296
Radial,5,9,False,False,Medium Forb/Herb,0,0.015463917525773196
Radial,5,9,False,False,Medium Forb/Herb,3,0.05670103092783505
Radial,5,9,False,False,Medium Forb/Herb,6,0.01288659793814433
Radial,5,9,False,False,Medium Non-tufted grass/sedge,0,0.07731958762886598
Radial,5,9,False,False,Medium Non-tufted grass/sedge,3,0.03865979381443299
Radial,5,9,False,False,Medium Non-tufted grass/sedge,6,0.015463917525773196
Radial,5,9,False,False,Non-tufted Ground Fern,0,0.0
Radial,5,9,False,False,Non-tufted Ground Fern,3,0.015463917525773196
Radial,5,9,False,False,Non-tufted Ground Fern,6,0.002577319587628866
Radial,5,9,False,False,Prostrate or Mat-forming Forb/Herb,0,0.007731958762886598
Radial,5,9,False,False,Prostrate or Mat-forming Forb/Herb,3,0.020618556701030927
Radial,5,9,False,False,Prostrate or Mat-forming Forb/Herb,6,0.015463917525773196
Radial,5,9,False,False,Small Non-tufted grass/sedge,0,0.002577319587628866
Radial,5,9,False,False,Small Non-tufted grass/sedge,3,0.0
Radial,5,9,False,False,Small Non-tufted grass/sedge,6,0.002577319587628866
Radial,5,9,False,False,Small Tufted grass/sedge,0,0.07731958762886598
Radial,5,9,False,False,Small Tufted grass/sedge,3,0.0
Radial,5,9,False,False,Small Tufted grass/sedge,6,0.015463917525773196
Radial,5,10,False,True,Climber,0,0.00205761316872428
Radial,5,10,False,True,Climber,3,0.00205761316872428
Radial,5,10,False,True,Climber,6,0.00205761316872428
Radial,5,10,False,True,Large Forb/Herb,0,0.06584362139917696
Radial,5,10,False,True,Large Forb/Herb,3,0.06378600823045268
Radial,5,10,False,True,Large Forb/Herb,6,0.06378600823045268
Radial,5,10,False,True,Medium Forb/Herb,0,0.043209876543209874
Radial,5,10,False,True,Medium Forb/Herb,3,0.03909465020576132
Radial,5,10,False,True,Medium Forb/Herb,6,0.024691358024691357
Radial,5,10,False,True,Medium Non-tufted grass/sedge,0,0.2674897119341564
Radial,5,10,False,True,Medium Non-tufted grass/sedge,3,0.2674897119341564
Radial,5,10,False,True,Medium Non-tufted grass/sedge,6,0.00411522633744856
Radial,5,10,False,True,Medium Tufted grass/sedge,0,0.0
Radial,5,10,False,True,Medium Tufted grass/sedge,3,0.00205761316872428
Radial,5,10,False,True,Medium Tufted grass/sedge,6,0.0
Radial,5,10,False,True,Non-tufted Ground Fern,0,0.012345679012345678
Radial,5,10,False,True,Non-tufted Ground Fern,3,0.012345679012345678
Radial,5,10,False,True,Non-tufted Ground Fern,6,0.00205761316872428
Radial,5,10,False,True,Prostrate Shrub,0,0.0
Radial,5,10,False,True,Prostrate Shrub,3,0.00205761316872428
Radial,5,10,False,True,Prostrate Shrub,6,0.0
Radial,5,10,False,True,Prostrate or Mat-forming Forb/Herb,0,0.01646090534979424
Radial,5,10,False,True,Prostrate or Mat-forming Forb/Herb,3,0.03497942386831276
Radial,5,10,False,True,Prostrate or Mat-forming Forb/Herb,6,0.03292181069958848
Radial,5,10,False,True,Shrub,0,0.00205761316872428
Radial,5,10,False,True,Shrub,3,0.0
Radial,5,10,False,True,Shrub,6,0.0
Radial,5,10,False,True,Small Non-tufted grass/sedge,0,0.00205761316872428
Radial,5,10,False,True,Small Non-tufted grass/sedge,3,0.0
Radial,5,10,False,True,Small Non-tufted grass/sedge,6,0.00205761316872428
Radial,5,10,False,True,Small Tufted grass/sedge,0,0.006172839506172839
Radial,5,10,False,True,Small Tufted grass/sedge,3,0.0
Radial,5,10,False,True,Small Tufted grass/sedge,6,0.026748971193415638
Radial,5,11,False,True,Climber,0,0.0018867924528301887
Radial,5,11,False,True,Climber,3,0.0018867924528301887
Radial,5,11,False,True,Climber,6,0.0018867924528301887
Radial,5,11,False,True,Large Forb/Herb,0,0.2509433962264151
Radial,5,11,False,True,Large Forb/Herb,3,0.17169811320754716
Radial,5,11,False,True,Large Forb/Herb,6,0.2830188679245283
Radial,5,11,False,True,Medium Forb/Herb,0,0.022641509433962263
Radial,5,11,False,True,Medium Forb/Herb,3,0.011320754716981131
Radial,5,11,False,True,Medium Forb/Herb,6,0.016981132075471698
Radial,5,11,False,True,Medium Non-tufted grass/sedge,0,0.05660377358490566
Radial,5,11,False,True,Medium Non-tufted grass/sedge,3,0.011320754716981131
Radial,5,11,False,True,Medium Non-tufted grass/sedge,6,0.06792452830188679
Radial,5,11,False,True,Medium Tufted grass/sedge,0,0.0018867924528301887
Radial,5,11,False,True,Medium Tufted grass/sedge,3,0.0
Radial,5,11,False,True,Medium Tufted grass/sedge,6,0.0018867924528301887
Radial,5,11,False,True,Non-tufted Ground Fern,0,0.0018867924528301887
Radial,5,11,False,True,Non-tufted Ground Fern,3,0.0
Radial,5,11,False,True,Non-tufted Ground Fern,6,0.0
Radial,5,11,False,True,Prostrate or Mat-forming Forb/Herb,0,0.03207547169811321
Radial,5,11,False,True,Prostrate or Mat-forming Forb/Herb,3,0.03962264150943396
Radial,5,11,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0037735849056603774
Radial,5,11,False,True,Small Non-tufted grass/sedge,0,0.0018867924528301887
Radial,5,11,False,True,Small Non-tufted grass/sedge,3,0.0
Radial,5,11,False,True,Small Non-tufted grass/sedge,6,0.011320754716981131
Radial,5,11,False,True,Small Tufted grass/sedge,0,0.0018867924528301887
Radial,5,11,False,True,Small Tufted grass/sedge,3,0.0018867924528301887
Radial,5,11,False,True,Small Tufted grass/sedge,6,0.0037735849056603774
Radial,5,12,False,True,Climber,0,0.0041841004184100415
Radial,5,12,False,True,Climber,3,0.0
Radial,5,12,False,True,Climber,6,0.0
Radial,5,12,False,True,Large Forb/Herb,0,0.5439330543933054
Radial,5,12,False,True,Large Forb/Herb,3,0.0
Radial,5,12,False,True,Large Forb/Herb,6,0.0
Radial,5,12,False,True,Large Tufted grass/sedge,0,0.02510460251046025
Radial,5,12,False,True,Large Tufted grass/sedge,3,0.0041841004184100415
Radial,5,12,False,True,Large Tufted grass/sedge,6,0.0
Radial,5,12,False,True,Medium Forb/Herb,0,0.03765690376569038
Radial,5,12,False,True,Medium Forb/Herb,3,0.008368200836820083
Radial,5,12,False,True,Medium Forb/Herb,6,0.0
Radial,5,12,False,True,Medium Non-tufted grass/sedge,0,0.20920502092050208
Radial,5,12,False,True,Medium Non-tufted grass/sedge,3,0.0
Radial,5,12,False,True,Medium Non-tufted grass/sedge,6,0.0
Radial,5,12,False,True,Medium Tufted grass/sedge,0,0.02510460251046025
Radial,5,12,False,True,Medium Tufted grass/sedge,3,0.0
Radial,5,12,False,True,Medium Tufted grass/sedge,6,0.0
Radial,5,12,False,True,Prostrate or Mat-forming Forb/Herb,0,0.1297071129707113
Radial,5,12,False,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,5,12,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,5,12,False,True,Small Tufted grass/sedge,0,0.008368200836820083
Radial,5,12,False,True,Small Tufted grass/sedge,3,0.0041841004184100415
Radial,5,12,False,True,Small Tufted grass/sedge,6,0.0
Radial,5,13,False,True,Climber,0,0.001893939393939394
Radial,5,13,False,True,Climber,3,0.0
Radial,5,13,False,True,Climber,6,0.0
Radial,5,13,False,True,Large Forb/Herb,0,0.17424242424242425
Radial,5,13,False,True,Large Forb/Herb,3,0.21022727272727273
Radial,5,13,False,True,Large Forb/Herb,6,0.20833333333333334
Radial,5,13,False,True,Large Tufted grass/sedge,0,0.001893939393939394
Radial,5,13,False,True,Large Tufted grass/sedge,3,0.0
Radial,5,13,False,True,Large Tufted grass/sedge,6,0.0
Radial,5,13,False,True,Medium Forb/Herb,0,0.007575757575757576
Radial,5,13,False,True,Medium Forb/Herb,3,0.007575757575757576
Radial,5,13,False,True,Medium Forb/Herb,6,0.030303030303030304
Radial,5,13,False,True,Medium Non-tufted grass/sedge,0,0.0946969696969697
Radial,5,13,False,True,Medium Non-tufted grass/sedge,3,0.13257575757575757
Radial,5,13,False,True,Medium Non-tufted grass/sedge,6,0.028409090909090908
Radial,5,13,False,True,Medium Tufted grass/sedge,0,0.001893939393939394
Radial,5,13,False,True,Medium Tufted grass/sedge,3,0.001893939393939394
Radial,5,13,False,True,Medium Tufted grass/sedge,6,0.0
Radial,5,13,False,True,Non-tufted Ground Fern,0,0.001893939393939394
Radial,5,13,False,True,Non-tufted Ground Fern,3,0.0
Radial,5,13,False,True,Non-tufted Ground Fern,6,0.0
Radial,5,13,False,True,Prostrate or Mat-forming Forb/Herb,0,0.013257575757575758
Radial,5,13,False,True,Prostrate or Mat-forming Forb/Herb,3,0.003787878787878788
Radial,5,13,False,True,Prostrate or Mat-forming Forb/Herb,6,0.003787878787878788
Radial,5,13,False,True,Small Non-tufted grass/sedge,0,0.001893939393939394
Radial,5,13,False,True,Small Non-tufted grass/sedge,3,0.0
Radial,5,13,False,True,Small Non-tufted grass/sedge,6,0.011363636363636364
Radial,5,13,False,True,Small Tufted grass/sedge,0,0.030303030303030304
Radial,5,13,False,True,Small Tufted grass/sedge,3,0.0
Radial,5,13,False,True,Small Tufted grass/sedge,6,0.032196969696969696
Radial,5,14,False,True,Climber,0,0.0033333333333333335
Radial,5,14,False,True,Climber,3,0.0
Radial,5,14,False,True,Climber,6,0.0033333333333333335
Radial,5,14,False,True,Large Forb/Herb,0,0.17666666666666667
Radial,5,14,False,True,Large Forb/Herb,3,0.23333333333333334
Radial,5,14,False,True,Large Forb/Herb,6,0.17
Radial,5,14,False,True,Medium Forb/Herb,0,0.02
Radial,5,14,False,True,Medium Forb/Herb,3,0.02
Radial,5,14,False,True,Medium Forb/Herb,6,0.05
Radial,5,14,False,True,Medium Non-tufted grass/sedge,0,0.1
Radial,5,14,False,True,Medium Non-tufted grass/sedge,3,0.0033333333333333335
Radial,5,14,False,True,Medium Non-tufted grass/sedge,6,0.02
Radial,5,14,False,True,Medium Tufted grass/sedge,0,0.0033333333333333335
Radial,5,14,False,True,Medium Tufted grass/sedge,3,0.0
Radial,5,14,False,True,Medium Tufted grass/sedge,6,0.0
Radial,5,14,False,True,Non-tufted Ground Fern,0,0.0
Radial,5,14,False,True,Non-tufted Ground Fern,3,0.0033333333333333335
Radial,5,14,False,True,Non-tufted Ground Fern,6,0.0033333333333333335
Radial,5,14,False,True,Prostrate or Mat-forming Forb/Herb,0,0.02666666666666667
Radial,5,14,False,True,Prostrate or Mat-forming Forb/Herb,3,0.01
Radial,5,14,False,True,Prostrate or Mat-forming Forb/Herb,6,0.023333333333333334
Radial,5,14,False,True,Small Non-tufted grass/sedge,0,0.0033333333333333335
Radial,5,14,False,True,Small Non-tufted grass/sedge,3,0.0
Radial,5,14,False,True,Small Non-tufted grass/sedge,6,0.0033333333333333335
Radial,5,14,False,True,Small Tufted grass/sedge,0,0.1
Radial,5,14,False,True,Small Tufted grass/sedge,3,0.0
Radial,5,14,False,True,Small Tufted grass/sedge,6,0.023333333333333334
Radial,5,15,False,True,Climber,0,0.0
Radial,5,15,False,True,Climber,3,0.0
Radial,5,15,False,True,Climber,6,0.004310344827586207
Radial,5,15,False,True,Large Forb/Herb,0,0.21982758620689655
Radial,5,15,False,True,Large Forb/Herb,3,0.3103448275862069
Radial,5,15,False,True,Large Forb/Herb,6,0.21551724137931033
Radial,5,15,False,True,Medium Forb/Herb,0,0.004310344827586207
Radial,5,15,False,True,Medium Forb/Herb,3,0.021551724137931036
Radial,5,15,False,True,Medium Forb/Herb,6,0.01293103448275862
Radial,5,15,False,True,Medium Non-tufted grass/sedge,0,0.004310344827586207
Radial,5,15,False,True,Medium Non-tufted grass/sedge,3,0.02586206896551724
Radial,5,15,False,True,Medium Non-tufted grass/sedge,6,0.03017241379310345
Radial,5,15,False,True,Non-tufted Ground Fern,0,0.0
Radial,5,15,False,True,Non-tufted Ground Fern,3,0.0
Radial,5,15,False,True,Non-tufted Ground Fern,6,0.004310344827586207
Radial,5,15,False,True,Prostrate or Mat-forming Forb/Herb,0,0.004310344827586207
Radial,5,15,False,True,Prostrate or Mat-forming Forb/Herb,3,0.03017241379310345
Radial,5,15,False,True,Prostrate or Mat-forming Forb/Herb,6,0.034482758620689655
Radial,5,15,False,True,Small Non-tufted grass/sedge,0,0.0
Radial,5,15,False,True,Small Non-tufted grass/sedge,3,0.0
Radial,5,15,False,True,Small Non-tufted grass/sedge,6,0.004310344827586207
Radial,5,15,False,True,Small Tufted grass/sedge,0,0.06465517241379311
Radial,5,15,False,True,Small Tufted grass/sedge,3,0.0
Radial,5,15,False,True,Small Tufted grass/sedge,6,0.008620689655172414
Radial,5,16,False,True,Climber,0,0.0
Radial,5,16,False,True,Climber,3,0.0
Radial,5,16,False,True,Climber,6,0.0017921146953405018
Radial,5,16,False,True,Large Forb/Herb,0,0.25627240143369173
Radial,5,16,False,True,Large Forb/Herb,3,0.26881720430107525
Radial,5,16,False,True,Large Forb/Herb,6,0.26881720430107525
Radial,5,16,False,True,Large Tufted grass/sedge,0,0.0
Radial,5,16,False,True,Large Tufted grass/sedge,3,0.0017921146953405018
Radial,5,16,False,True,Large Tufted grass/sedge,6,0.0
Radial,5,16,False,True,Medium Forb/Herb,0,0.007168458781362007
Radial,5,16,False,True,Medium Forb/Herb,3,0.010752688172043012
Radial,5,16,False,True,Medium Forb/Herb,6,0.014336917562724014
Radial,5,16,False,True,Medium Non-tufted grass/sedge,0,0.053763440860215055
Radial,5,16,False,True,Medium Non-tufted grass/sedge,3,0.026881720430107527
Radial,5,16,False,True,Medium Non-tufted grass/sedge,6,0.014336917562724014
Radial,5,16,False,True,Prostrate or Mat-forming Forb/Herb,0,0.012544802867383513
Radial,5,16,False,True,Prostrate or Mat-forming Forb/Herb,3,0.014336917562724014
Radial,5,16,False,True,Prostrate or Mat-forming Forb/Herb,6,0.005376344086021506
Radial,5,16,False,True,Small Non-tufted grass/sedge,0,0.0017921146953405018
Radial,5,16,False,True,Small Non-tufted grass/sedge,3,0.0
Radial,5,16,False,True,Small Non-tufted grass/sedge,6,0.010752688172043012
Radial,5,16,False,True,Small Tufted grass/sedge,0,0.02867383512544803
Radial,5,16,False,True,Small Tufted grass/sedge,3,0.0
Radial,5,16,False,True,Small Tufted grass/sedge,6,0.0017921146953405018
Radial,7,1,False,False,Large Forb/Herb,0,0.05263157894736842
Radial,7,1,False,False,Large Forb/Herb,3,0.04678362573099415
Radial,7,1,False,False,Large Forb/Herb,6,0.011695906432748537
Radial,7,1,False,False,Large Tufted grass/sedge,0,0.005847953216374269
Radial,7,1,False,False,Large Tufted grass/sedge,3,0.03508771929824561
Radial,7,1,False,False,Large Tufted grass/sedge,6,0.0
Radial,7,1,False,False,Medium Forb/Herb,0,0.017543859649122806
Radial,7,1,False,False,Medium Forb/Herb,3,0.029239766081871343
Radial,7,1,False,False,Medium Forb/Herb,6,0.06432748538011696
Radial,7,1,False,False,Medium Non-tufted grass/sedge,0,0.03508771929824561
Radial,7,1,False,False,Medium Non-tufted grass/sedge,3,0.17543859649122806
Radial,7,1,False,False,Medium Non-tufted grass/sedge,6,0.07017543859649122
Radial,7,1,False,False,Prostrate or Mat-forming Forb/Herb,0,0.0935672514619883
Radial,7,1,False,False,Prostrate or Mat-forming Forb/Herb,3,0.12280701754385964
Radial,7,1,False,False,Prostrate or Mat-forming Forb/Herb,6,0.017543859649122806
Radial,7,1,False,False,Small Non-tufted grass/sedge,0,0.005847953216374269
Radial,7,1,False,False,Small Non-tufted grass/sedge,3,0.0
Radial,7,1,False,False,Small Non-tufted grass/sedge,6,0.0
Radial,7,1,False,False,Small Tufted grass/sedge,0,0.17543859649122806
Radial,7,1,False,False,Small Tufted grass/sedge,3,0.03508771929824561
Radial,7,1,False,False,Small Tufted grass/sedge,6,0.005847953216374269
Radial,7,2,True,True,Large Forb/Herb,0,0.012987012987012988
Radial,7,2,True,True,Large Forb/Herb,3,0.0
Radial,7,2,True,True,Large Forb/Herb,6,0.025974025974025976
Radial,7,2,True,True,Medium Forb/Herb,0,0.05194805194805195
Radial,7,2,True,True,Medium Forb/Herb,3,0.07792207792207792
Radial,7,2,True,True,Medium Forb/Herb,6,0.06493506493506493
Radial,7,2,True,True,Medium Non-tufted grass/sedge,0,0.012987012987012988
Radial,7,2,True,True,Medium Non-tufted grass/sedge,3,0.0
Radial,7,2,True,True,Medium Non-tufted grass/sedge,6,0.012987012987012988
Radial,7,2,True,True,Medium Tufted grass/sedge,0,0.0
Radial,7,2,True,True,Medium Tufted grass/sedge,3,0.012987012987012988
Radial,7,2,True,True,Medium Tufted grass/sedge,6,0.09090909090909091
Radial,7,2,True,True,Prostrate or Mat-forming Forb/Herb,0,0.012987012987012988
Radial,7,2,True,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,7,2,True,True,Prostrate or Mat-forming Forb/Herb,6,0.012987012987012988
Radial,7,2,True,True,Shrub,0,0.0
Radial,7,2,True,True,Shrub,3,0.0
Radial,7,2,True,True,Shrub,6,0.012987012987012988
Radial,7,2,True,True,Small Shrub,0,0.0
Radial,7,2,True,True,Small Shrub,3,0.0
Radial,7,2,True,True,Small Shrub,6,0.07792207792207792
Radial,7,2,True,True,Small Tufted grass/sedge,0,0.012987012987012988
Radial,7,2,True,True,Small Tufted grass/sedge,3,0.19480519480519481
Radial,7,2,True,True,Small Tufted grass/sedge,6,0.2727272727272727
Radial,7,2,True,True,Tufted Ground Fern,0,0.012987012987012988
Radial,7,2,True,True,Tufted Ground Fern,3,0.012987012987012988
Radial,7,2,True,True,Tufted Ground Fern,6,0.012987012987012988
Radial,7,3,False,True,Large Forb/Herb,0,0.0
Radial,7,3,False,True,Large Forb/Herb,3,0.09836065573770492
Radial,7,3,False,True,Large Forb/Herb,6,0.0
Radial,7,3,False,True,Medium Forb/Herb,0,0.04918032786885246
Radial,7,3,False,True,Medium Forb/Herb,3,0.2459016393442623
Radial,7,3,False,True,Medium Forb/Herb,6,0.04918032786885246
Radial,7,3,False,True,Medium Non-tufted grass/sedge,0,0.01639344262295082
Radial,7,3,False,True,Medium Non-tufted grass/sedge,3,0.01639344262295082
Radial,7,3,False,True,Medium Non-tufted grass/sedge,6,0.01639344262295082
Radial,7,3,False,True,Prostrate or Mat-forming Forb/Herb,0,0.01639344262295082
Radial,7,3,False,True,Prostrate or Mat-forming Forb/Herb,3,0.26229508196721313
Radial,7,3,False,True,Prostrate or Mat-forming Forb/Herb,6,0.09836065573770492
Radial,7,3,False,True,Small Tufted grass/sedge,0,0.01639344262295082
Radial,7,3,False,True,Small Tufted grass/sedge,3,0.09836065573770492
Radial,7,3,False,True,Small Tufted grass/sedge,6,0.01639344262295082
Radial,7,4,True,True,Large Forb/Herb,0,0.019801980198019802
Radial,7,4,True,True,Large Forb/Herb,3,0.019801980198019802
Radial,7,4,True,True,Large Forb/Herb,6,0.0
Radial,7,4,True,True,Medium Forb/Herb,0,0.039603960396039604
Radial,7,4,True,True,Medium Forb/Herb,3,0.2079207920792079
Radial,7,4,True,True,Medium Forb/Herb,6,0.019801980198019802
Radial,7,4,True,True,Medium Non-tufted grass/sedge,0,0.0594059405940594
Radial,7,4,True,True,Medium Non-tufted grass/sedge,3,0.1485148514851485
Radial,7,4,True,True,Medium Non-tufted grass/sedge,6,0.009900990099009901
