Year_monitoring,Date_monitoring,Observer1,Observer2,Plot_number,Plot_treatment,Plot_percent_burgan,Quadrat_number,Quadrat_fenced,Quadrat_Can_Cov,Quadrat_gap_or_no,Record_ID,T002_Flora_Species_name,Score,Percentage_range
0,2012-11-06,CM,RE,10,Gap,,21,False,,Not in Gap,9457,Crassula spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,21,False,,Not in Gap,9455,Rytidosperma spp.,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,21,False,,Not in Gap,9453,Bare Earth,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,21,False,,Not in Gap,9452,Leaf Litter,11.0,90-100%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,22,True,,,14604,CWD,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,22,True,,,14609,Rytidosperma geniculata,2.0,5-10%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,22,True,,,14608,Microlaena stipoides,1.0,1-5%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,22,True,,,14607,Lagenophora spp,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,22,True,,,14605,Austrostipa scabra,4.0,20-30%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,22,True,,,14603,Moss/Lichen,1.0,1-5%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,22,True,,,14602,Bare Earth,0.0,Not present
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,22,True,,,14601,Leaf Litter,10.0,80-90%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,22,True,,,14606,Einadia nutans,3.0,10-20%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,22,True,,Edge of Gap,4296,Wahlenbergia spp,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,22,True,,Edge of Gap,4292,Hypochaeris spp,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,22,True,,Edge of Gap,4294,Oxalis sp 2.,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,22,True,,Edge of Gap,4295,Stellaria spp.,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,22,True,,Edge of Gap,4297,Stuartina muelleri,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,22,True,,Edge of Gap,4291,Einadia nutans,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,22,True,,Edge of Gap,4284,CWD,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,22,True,,Edge of Gap,4282,Bare Earth,0.0,Not present
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,22,True,,Edge of Gap,4290,Dichondra repens,3.0,10-20%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,22,True,,Edge of Gap,4281,Leaf Litter,4.0,20-30%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,22,True,,Edge of Gap,4285,Aira spp.,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,22,True,,Edge of Gap,4286,Rytidosperma spp.,3.0,10-20%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,22,True,,Edge of Gap,4287,Austrostipa spp,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,22,True,,Edge of Gap,4288,Cassinia longifolia,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,22,True,,Edge of Gap,4289,Cerastium glomeratum,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,22,True,,Edge of Gap,4283,Moss/Lichen,1.0,1-5%
0,2012-11-06,CM,RE,10,Gap,,22,True,,Edge of Gap,9465,Euchiton spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,22,True,,Edge of Gap,9463,Rytidosperma spp.,3.0,10-20%
0,2012-11-06,CM,RE,10,Gap,,22,True,,Edge of Gap,9466,Hypochaeris spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,22,True,,Edge of Gap,9467,Microlaena stipoides,1.0,1-5%
0,2012-11-06,CM,RE,10,Gap,,22,True,,Edge of Gap,9462,Moss/Lichen,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,22,True,,Edge of Gap,9461,Bare Earth,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,22,True,,Edge of Gap,9460,Leaf Litter,10.0,80-90%
0,2012-11-06,CM,RE,10,Gap,,22,True,,Edge of Gap,9464,Dichondra repens,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,23,False,,,14618,Rytidosperma geniculata,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,23,False,,,14617,Einadia nutans,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,23,False,,,14614,CWD,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,23,False,,,14613,Moss/Lichen,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,23,False,,,14612,Bare Earth,1.0,1-5%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,23,False,,,14611,Leaf Litter,10.0,80-90%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,23,False,,,14616,Crassula sieberiana,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,23,False,,,14615,Cotula australis,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,23,False,,Not in Gap,4303,Rytidosperma spp.,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,23,False,,Not in Gap,4306,Microlaena stipoides,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,23,False,,Not in Gap,4305,Hypochaeris spp,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,23,False,,Not in Gap,4304,Dichondra repens,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,23,False,,Not in Gap,4302,CWD,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,23,False,,Not in Gap,4301,Moss/Lichen,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,23,False,,Not in Gap,4300,Bare Earth,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,23,False,,Not in Gap,4299,Leaf Litter,10.0,80-90%
0,2012-11-06,CM,RE,10,Gap,,23,False,,Not in Gap,9472,Conyza sumatrensis,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,23,False,,Not in Gap,9475,Microlaena stipoides,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,23,False,,Not in Gap,9474,Dichondra repens,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,23,False,,Not in Gap,9473,Crassula spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,23,False,,Not in Gap,9471,Rytidosperma spp.,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,23,False,,Not in Gap,9470,Moss/Lichen,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,23,False,,Not in Gap,9469,Bare Earth,1.0,1-5%
0,2012-11-06,CM,RE,10,Gap,,23,False,,Not in Gap,9468,Leaf Litter,10.0,80-90%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,24,True,,,14628,Stellaria spp.,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,24,True,,,14627,Microlaena stipoides,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,24,True,,,14626,Lomandra longifolia,5.0,30-40%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,24,True,,,14625,Einadia nutans,3.0,10-20%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,24,True,,,14623,Acacia implexa,1.0,1-5%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,24,True,,,14622,CWD,1.0,1-5%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,24,True,,,14619,Leaf Litter,8.0,60-70%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,24,True,,,14621,Moss/Lichen,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,24,True,,,14620,Bare Earth,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,24,True,,,14624,Austrostipa scabra,3.0,10-20%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,24,True,,Edge of Gap,4321,Senecio spp,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,24,True,,Edge of Gap,4317,Lagenophora spp,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,24,True,,Edge of Gap,4322,Stellaria spp.,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,24,True,,Edge of Gap,4319,Microlaena stipoides,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,24,True,,Edge of Gap,4316,Einadia nutans,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,24,True,,Edge of Gap,4318,Lomandra longifolia,2.0,5-10%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,24,True,,Edge of Gap,4311,Acacia implexa,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,24,True,,Edge of Gap,4320,Oxalis sp 2.,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,24,True,,Edge of Gap,4315,Cotula australis,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,24,True,,Edge of Gap,4308,Bare Earth,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,24,True,,Edge of Gap,4310,CWD,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,24,True,,Edge of Gap,4307,Leaf Litter,8.0,60-70%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,24,True,,Edge of Gap,4312,Rytidosperma spp.,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,24,True,,Edge of Gap,4313,Austrostipa spp,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,24,True,,Edge of Gap,4314,Cheilanthes austrotenuifolia,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,24,True,,Edge of Gap,4309,Moss/Lichen,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,24,True,,Edge of Gap,9490,Senecio spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,24,True,,Edge of Gap,9485,Eucalyptus tereteticornis,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,24,True,,Edge of Gap,9486,Euchiton spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,24,True,,Edge of Gap,9487,Gnaphalium sp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,24,True,,Edge of Gap,9488,Lomandra longifolia,2.0,5-10%
0,2012-11-06,CM,RE,10,Gap,,24,True,,Edge of Gap,9489,Microlaena stipoides,2.0,5-10%
0,2012-11-06,CM,RE,10,Gap,,24,True,,Edge of Gap,9484,Crassula spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,24,True,,Edge of Gap,9478,Moss/Lichen,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,24,True,,Edge of Gap,9477,Bare Earth,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,24,True,,Edge of Gap,9479,Acacia implexa,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,24,True,,Edge of Gap,9480,Rytidosperma spp.,3.0,10-20%
0,2012-11-06,CM,RE,10,Gap,,24,True,,Edge of Gap,9483,Cotula australis,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,24,True,,Edge of Gap,9481,Austrostipa spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,24,True,,Edge of Gap,9482,Cheilanthes austrotenuifolia,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,24,True,,Edge of Gap,9476,Leaf Litter,10.0,80-90%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,25,False,,,14631,Moss/Lichen,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,25,False,,,14636,Microlaena stipoides,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,25,False,,,14635,Lagenophora spp,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,25,False,,,14634,Euchiton involucratis,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,25,False,,,14632,CWD,1.0,1-5%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,25,False,,,14630,Bare Earth,2.0,5-10%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,25,False,,,14629,Leaf Litter,8.0,60-70%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,25,False,,,14633,Crassula sieberiana,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,25,False,,Edge of Gap,4331,Hypochaeris spp,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,25,False,,Edge of Gap,4330,Euchiton spp,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,25,False,,Edge of Gap,4332,Microlaena stipoides,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,25,False,,Edge of Gap,4333,Senecio spp,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,25,False,,Edge of Gap,4328,Crassula spp,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,25,False,,Edge of Gap,4326,CWD,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,25,False,,Edge of Gap,4329,Dipodium spp,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,25,False,,Edge of Gap,4325,Moss/Lichen,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,25,False,,Edge of Gap,4323,Leaf Litter,10.0,80-90%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,25,False,,Edge of Gap,4327,Rytidosperma spp.,2.0,5-10%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,25,False,,Edge of Gap,4324,Bare Earth,2.0,5-10%
0,2012-11-06,CM,RE,10,Gap,,25,False,,Edge of Gap,9497,Lagenophora spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,25,False,,Edge of Gap,9498,Microlaena stipoides,1.0,1-5%
0,2012-11-06,CM,RE,10,Gap,,25,False,,Edge of Gap,9499,Senecio spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,25,False,,Edge of Gap,9496,Dichondra repens,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,25,False,,Edge of Gap,9494,Rytidosperma spp.,2.0,5-10%
0,2012-11-06,CM,RE,10,Gap,,25,False,,Edge of Gap,9495,Crassula spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,25,False,,Edge of Gap,9493,Moss/Lichen,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,25,False,,Edge of Gap,9492,Bare Earth,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,25,False,,Edge of Gap,9491,Leaf Litter,10.0,80-90%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,26,True,,,14642,Einadia nutans,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,26,True,,,14637,Leaf Litter,11.0,90-100%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,26,True,,,14644,Rytidosperma geniculata,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,26,True,,,14643,Microlaena stipoides,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,26,True,,,14638,Bare Earth,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,26,True,,,14640,CWD,1.0,1-5%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,26,True,,,14639,Moss/Lichen,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,26,True,,,14641,Crassula sieberiana,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,26,True,,Edge of Gap,4345,Senecio spp,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,26,True,,Edge of Gap,4342,Euchiton spp,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,26,True,,Edge of Gap,4344,Microlaena stipoides,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,26,True,,Edge of Gap,4343,Hypericum gramineum,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,26,True,,Edge of Gap,4341,Dichondra repens,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,26,True,,Edge of Gap,4334,Leaf Litter,11.0,90-100%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,26,True,,Edge of Gap,4335,Bare Earth,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,26,True,,Edge of Gap,4336,Moss/Lichen,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,26,True,,Edge of Gap,4337,CWD,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,26,True,,Edge of Gap,4338,Rytidosperma spp.,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,26,True,,Edge of Gap,4339,Cotula australis,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,26,True,,Edge of Gap,4340,Crassula spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,26,True,,Edge of Gap,9505,Dichondra repens,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,26,True,,Edge of Gap,9503,Rytidosperma spp.,1.0,1-5%
0,2012-11-06,CM,RE,10,Gap,,26,True,,Edge of Gap,9508,Microlaena stipoides,1.0,1-5%
0,2012-11-06,CM,RE,10,Gap,,26,True,,Edge of Gap,9507,Lomandra longifolia,2.0,5-10%
0,2012-11-06,CM,RE,10,Gap,,26,True,,Edge of Gap,9506,Euchiton spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,26,True,,Edge of Gap,9500,Leaf Litter,10.0,80-90%
0,2012-11-06,CM,RE,10,Gap,,26,True,,Edge of Gap,9502,Moss/Lichen,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,26,True,,Edge of Gap,9501,Bare Earth,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,26,True,,Edge of Gap,9504,Cheilanthes austrotenuifolia,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,27,False,,,14652,Rytidosperma geniculata,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,27,False,,,14651,Lomandra longifolia,5.0,30-40%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,27,False,,,14650,Entolasia marginata,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,27,False,,,14649,Crassula sieberiana,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,27,False,,,14648,CWD,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,27,False,,,14647,Moss/Lichen,1.0,1-5%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,27,False,,,14646,Bare Earth,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,27,False,,,14645,Leaf Litter,9.0,70-80%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,27,False,,Not in Gap,4357,Stellaria spp.,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,27,False,,Not in Gap,4354,Hypochaeris spp,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,27,False,,Not in Gap,4355,Lomandra longifolia,2.0,5-10%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,27,False,,Not in Gap,4356,Microlaena stipoides,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,27,False,,Not in Gap,4352,Crassula spp,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,27,False,,Not in Gap,4346,Leaf Litter,10.0,80-90%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,27,False,,Not in Gap,4351,Cotula australis,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,27,False,,Not in Gap,4350,Rytidosperma spp.,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,27,False,,Not in Gap,4349,CWD,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,27,False,,Not in Gap,4348,Moss/Lichen,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,27,False,,Not in Gap,4347,Bare Earth,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,27,False,,Not in Gap,4353,Dichondra repens,1.0,1-5%
0,2012-11-06,CM,RE,10,Gap,,27,False,,Not in Gap,9514,Dichondra repens,1.0,1-5%
0,2012-11-06,CM,RE,10,Gap,,27,False,,Not in Gap,9517,Microlaena stipoides,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,27,False,,Not in Gap,9516,Lomandra longifolia,3.0,10-20%
0,2012-11-06,CM,RE,10,Gap,,27,False,,Not in Gap,9515,Hypochaeris spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,27,False,,Not in Gap,9513,Conyza sumatrensis,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,27,False,,Not in Gap,9512,Rytidosperma spp.,1.0,1-5%
0,2012-11-06,CM,RE,10,Gap,,27,False,,Not in Gap,9511,Moss/Lichen,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,27,False,,Not in Gap,9510,Bare Earth,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,27,False,,Not in Gap,9509,Leaf Litter,10.0,80-90%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,28,True,,,14664,Lomandra longifolia,5.0,30-40%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,28,True,,,14668,Tricoryne elatior,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,28,True,,,14667,Senecio spp,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,28,True,,,14666,Rytidosperma geniculata,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,28,True,,,14665,Microlaena stipoides,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,28,True,,,14653,Leaf Litter,7.0,50-60%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,28,True,,,14656,CWD,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,28,True,,,14663,Lagenophora spp,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,28,True,,,14655,Moss/Lichen,8.0,60-70%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,28,True,,,14654,Bare Earth,0.0,Not present
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,28,True,,,14657,Austrostipa scabra,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,28,True,,,14658,Briza minor,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,28,True,,,14659,Cheilanthes austrotenuifolia,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,28,True,,,14660,Cotula australis,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,28,True,,,14661,Crassula sieberiana,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,28,True,,,14662,Euchiton involucratis,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,28,True,,Not in Gap,4366,Lomandra longifolia,5.0,30-40%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,28,True,,Not in Gap,4368,Senecio spp,1.0,1-5%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,28,True,,Not in Gap,4369,Tricoryne sp.,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,28,True,,Not in Gap,4370,Wahlenbergia spp,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,28,True,,Not in Gap,4365,Lagenophora spp,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,28,True,,Not in Gap,4360,Moss/Lichen,6.0,40-50%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,28,True,,Not in Gap,4364,Hypochaeris spp,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,28,True,,Not in Gap,4359,Bare Earth,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,28,True,,Not in Gap,4361,CWD,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,28,True,,Not in Gap,4362,Rytidosperma spp.,3.0,10-20%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,28,True,,Not in Gap,4363,Hypericum gramineum,0.5,Trace <1%
3,2015-10-07,CM BAM,Kate,10,Gap,0.0,28,True,,Not in Gap,4358,Leaf Litter,7.0,50-60%
0,2012-11-06,CM,RE,10,Gap,,28,True,,Not in Gap,9527,Hypericum gramineum,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,28,True,,Not in Gap,9528,Hypochaeris spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,28,True,,Not in Gap,9529,Lagenophora spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,28,True,,Not in Gap,9530,Lomandra longifolia,4.0,20-30%
0,2012-11-06,CM,RE,10,Gap,,28,True,,Not in Gap,9531,Microlaena stipoides,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,28,True,,Not in Gap,9532,Senecio spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,28,True,,Not in Gap,9520,Moss/Lichen,8.0,60-70%
0,2012-11-06,CM,RE,10,Gap,,28,True,,Not in Gap,9526,Gnaphalium sp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,28,True,,Not in Gap,9519,Bare Earth,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,28,True,,Not in Gap,9521,Aira spp.,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,28,True,,Not in Gap,9522,Rytidosperma spp.,4.0,20-30%
0,2012-11-06,CM,RE,10,Gap,,28,True,,Not in Gap,9525,Crassula spp,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,28,True,,Not in Gap,9523,Cheilanthes austrotenuifolia,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,28,True,,Not in Gap,9524,Cotula australis,0.5,Trace <1%
0,2012-11-06,CM,RE,10,Gap,,28,True,,Not in Gap,9518,Leaf Litter,10.0,80-90%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,29,False,,,14674,Dipodium spp,0.5,Trace <1%
6,2019-10-15,LH BM TS,PH RE MW,10,Gap,,29,False,,,14677,Senecio spp,0.5,Trace <1%
