Year_monitoring,Plot_number,Plot_treatment,Quadrat_number,Quadrat_fenced,Quadrat_gap,Record_ID,T002_Flora_Species_name,Score,Scientific Name,Common Name,Family Name,Division Name,Life Form,Origin
3,11,Control,10,False,False,4632,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,10,False,False,4626,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
3,11,Control,10,False,False,4627,Rytidosperma spp.,1.0,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
3,11,Control,10,False,False,4630,Centaurium erythraea,0.5,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,10,False,False,4631,Dichondra repens,1.0,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
3,11,Control,10,False,False,4629,Briza minor,0.5,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
3,11,Control,10,False,False,4628,Austrostipa spp,2.0,Austrostipa rudis,Veined Spear-grass,Poaceae,Monocotyledons,Large Tufted grass/sedge,
0,11,Control,10,False,False,9760,Sonchus spp,0.5,,,,,Unknown,
0,11,Control,10,False,False,9756,Hypochaeris spp,1.0,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
0,11,Control,10,False,False,9761,Unknown Species,0.5,,,,,Unknown,
0,11,Control,10,False,False,9753,Crassula spp,0.5,,,,,Unknown,
0,11,Control,10,False,False,9752,Corybas sp.,0.5,,,,,Unknown,
0,11,Control,10,False,False,9755,Galium sp,0.5,,,,,Unknown,
0,11,Control,10,False,False,9757,Microlaena stipoides,2.0,,,,,Unknown,
0,11,Control,10,False,False,9758,Oxalis sp 2.,0.5,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,10,False,False,9759,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,10,False,False,9751,Centaurium erythraea,0.5,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,10,False,False,9754,Diuris sulphurea,0.5,Diuris sulphurea,Tiger Orchid,Orchidaceae,Monocotyledons,Medium Forb/Herb,
0,11,Control,10,False,False,9746,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
0,11,Control,10,False,False,9747,Anagallis arvensis,0.5,Anagallis arvensis,Pimpernel,Primulaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,10,False,False,9748,Rytidosperma spp.,2.0,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
0,11,Control,10,False,False,9750,Briza minor,0.5,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
0,11,Control,10,False,False,9749,Austrostipa spp,4.0,Austrostipa rudis,Veined Spear-grass,Poaceae,Monocotyledons,Large Tufted grass/sedge,
6,11,Control,11,False,False,14958,Oxalis sp 2.,0.5,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,11,False,False,14957,Microlaena stipoides,1.0,,,,,Unknown,
6,11,Control,11,False,False,14956,Lomandra longifolia,0.5,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
6,11,Control,11,False,False,14955,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,11,False,False,14954,Hypochaeris radicata,0.5,Hypochaeris radicata,Flatweed,,,Forb,Introduced
6,11,Control,11,False,False,14959,Poa sieberiana,0.5,Poa sieberiana,Grey Tussock-grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge,
6,11,Control,11,False,False,14952,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,11,False,False,14963,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb,
6,11,Control,11,False,False,14953,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,11,False,False,14961,Senecio spp,0.5,,,,,Unknown,
6,11,Control,11,False,False,14962,Vulpia sp.,0.5,Vulpia spp.,Fescue,Poaceae,Monocotyledons,Medium Tufted grass/sedge,
6,11,Control,11,False,False,14943,Rytidosperma geniculata,0.5,Rytidosperma geniculatum,Kneed Wallaby-grass,,,Tussock grass,
6,11,Control,11,False,False,14960,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,11,False,False,14941,Arthropodium spp,0.5,Arthropodium minus,Small Vanilla-lily,Anthericaceae,Monocotyledons,Large Forb/Herb,
6,11,Control,11,False,False,14940,Anagallis arvensis,0.5,Anagallis arvensis,Pimpernel,Primulaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,11,False,False,14942,Asperula spp.,0.5,,,,,Unknown,
6,11,Control,11,False,False,14951,Dichondra repens,0.5,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
6,11,Control,11,False,False,14944,Briza minor,0.5,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
6,11,Control,11,False,False,14945,Cardamine sp.,0.5,Cardamine tryssa,Dainty Bitter-cress,,,Forb,
6,11,Control,11,False,False,14946,Carex breviculmis,0.5,Carex breviculmis,Common Grass-sedge,Cyperaceae,Monocotyledons,Small Tufted grass/sedge,
6,11,Control,11,False,False,14947,Carex spp,0.5,Carex iynx,Tussock Sedge,Cyperaceae,Monocotyledons,Medium Tufted grass/sedge,
6,11,Control,11,False,False,14948,Cerastium sp.,0.5,,,,,Unknown,
6,11,Control,11,False,False,14949,Corybas sp.,0.5,,,,,Unknown,
6,11,Control,11,False,False,14950,Crassula sieberiana,0.5,Crassula sieberiana s.l.,Sieber Crassula,Crassulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
3,11,Control,11,False,False,4658,Senecio spp,0.5,,,,,Unknown,
3,11,Control,11,False,False,4659,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb,
3,11,Control,11,False,False,4655,Oxalis sp 2.,0.5,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,11,False,False,4656,Poa spp,1.0,Poa fax,Scaly Poa,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
3,11,Control,11,False,False,4657,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,11,False,False,4654,Microlaena stipoides,1.0,,,,,Unknown,
3,11,Control,11,False,False,4660,Medicago spp.,0.5,,,,,Unknown,
3,11,Control,11,False,False,4653,Hypochaeris spp,1.0,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
3,11,Control,11,False,False,4645,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
3,11,Control,11,False,False,4646,Rytidosperma spp.,0.5,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
3,11,Control,11,False,False,4647,Austrostipa spp,0.5,Austrostipa rudis,Veined Spear-grass,Poaceae,Monocotyledons,Large Tufted grass/sedge,
3,11,Control,11,False,False,4648,Briza minor,0.5,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
3,11,Control,11,False,False,4649,Centaurium erythraea,1.0,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,11,False,False,4650,Cerastium glomeratum,0.5,Cerastium glomeratum s.l.,Common Mouse-ear Chickweed,Caryophyllaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,11,False,False,4651,Dichondra repens,1.0,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
3,11,Control,11,False,False,4652,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,11,False,False,9780,Senecio spp,0.5,,,,,Unknown,
0,11,Control,11,False,False,9779,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,11,False,False,9778,Poa spp,1.0,Poa fax,Scaly Poa,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
0,11,Control,11,False,False,9777,Oxalis sp 2.,0.5,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,11,False,False,9775,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,11,False,False,9783,Trifolium repens,0.5,Trifolium pratense,Red Clover,Fabaceae,Dicotyledons,Large Forb/Herb,
0,11,Control,11,False,False,9776,Microlaena stipoides,8.0,,,,,Unknown,
0,11,Control,11,False,False,9781,Stellaria spp.,0.5,Stellaria sp. 1,Slender Starwort,Caryophyllaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,11,False,False,9774,Hypochaeris spp,1.0,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
0,11,Control,11,False,False,9782,Linaria pelisseriana,0.5,Linaria pelisseriana,Pelisser's Toad-flax,Veronicaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,11,False,False,9765,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
0,11,Control,11,False,False,9773,Dichondra repens,1.0,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
0,11,Control,11,False,False,9766,Anagallis arvensis,0.5,Anagallis arvensis,Pimpernel,Primulaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,11,False,False,9767,Arthropodium spp,0.5,Arthropodium minus,Small Vanilla-lily,Anthericaceae,Monocotyledons,Large Forb/Herb,
0,11,Control,11,False,False,9772,Corybas sp.,0.5,,,,,Unknown,
0,11,Control,11,False,False,9768,Rytidosperma spp.,4.0,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
0,11,Control,11,False,False,9769,Briza minor,1.0,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
0,11,Control,11,False,False,9770,Centaurium erythraea,1.0,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,11,False,False,9771,Cerastium sp.,0.5,,,,,Unknown,
6,11,Control,12,False,False,14982,Senecio spp,0.5,,,,,Unknown,
6,11,Control,12,False,False,14981,Poa sieberiana,0.5,Poa sieberiana,Grey Tussock-grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge,
6,11,Control,12,False,False,14980,Oxalis (native),0.5,,,,,Unknown,
6,11,Control,12,False,False,14979,Microlaena stipoides,2.0,,,,,Unknown,
6,11,Control,12,False,False,14978,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,12,False,False,14977,Hypochaeris radicata,0.5,Hypochaeris radicata,Flatweed,,,Forb,Introduced
6,11,Control,12,False,False,14976,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,12,False,False,14975,Geranium sp.,0.5,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,12,False,False,14968,Arthropodium milleflorum,0.5,Arthropodium milleflorum s.l.,Pale Vanilla-lily,Anthericaceae,Monocotyledons,Large Forb/Herb,
6,11,Control,12,False,False,14969,Arthropodium strictum,0.5,Arthropodium strictum s.l.,Chocolate Lily,Anthericaceae,Monocotyledons,Large Forb/Herb,
6,11,Control,12,False,False,14970,Rytidosperma geniculata,1.0,Rytidosperma geniculatum,Kneed Wallaby-grass,,,Tussock grass,
6,11,Control,12,False,False,14971,Austrostipa scabra,0.5,Austrostipa scabra,Rough Spear-grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge,
6,11,Control,12,False,False,14972,Briza minor,0.5,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
6,11,Control,12,False,False,14973,Cerastium sp.,0.5,,,,,Unknown,
6,11,Control,12,False,False,14974,Crassula sieberiana,0.5,Crassula sieberiana s.l.,Sieber Crassula,Crassulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
3,11,Control,12,False,False,4670,Senecio spp,0.5,,,,,Unknown,
3,11,Control,12,False,False,4671,Medicago spp.,0.5,,,,,Unknown,
3,11,Control,12,False,False,4672,Hypochaeris spp,1.0,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
3,11,Control,12,False,False,4667,Rytidosperma spp.,0.5,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
3,11,Control,12,False,False,4665,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
3,11,Control,12,False,False,4668,Briza minor,0.5,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
3,11,Control,12,False,False,4669,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,12,False,False,4666,Anagallis arvensis,0.5,Anagallis arvensis,Pimpernel,Primulaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,12,False,False,9798,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,12,False,False,9797,Geranium sp.,0.5,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,12,False,False,9796,Gahnia radula,0.5,Gahnia radula,Thatch Saw-sedge,Cyperaceae,Monocotyledons,Large Tufted grass/sedge,
0,11,Control,12,False,False,9794,Conyza sumatrensis,0.5,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb,
0,11,Control,12,False,False,9803,Poa spp,1.0,Poa fax,Scaly Poa,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
0,11,Control,12,False,False,9795,Dichondra repens,4.0,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
0,11,Control,12,False,False,9799,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,12,False,False,9800,Hypochaeris spp,1.0,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
0,11,Control,12,False,False,9802,Oxalis sp 2.,0.5,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,12,False,False,9804,Pterostylis spp,0.5,Pterostylis laxa,Antelope Greenhood,Orchidaceae,Monocotyledons,Medium Forb/Herb,
0,11,Control,12,False,False,9793,Cerastium sp.,0.5,,,,,Unknown,
0,11,Control,12,False,False,9788,Arthropodium spp,0.5,Arthropodium minus,Small Vanilla-lily,Anthericaceae,Monocotyledons,Large Forb/Herb,
0,11,Control,12,False,False,9792,Centaurium erythraea,0.5,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,12,False,False,9787,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
0,11,Control,12,False,False,9801,Microlaena stipoides,4.0,,,,,Unknown,
0,11,Control,12,False,False,9789,Rytidosperma spp.,5.0,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
0,11,Control,12,False,False,9790,Austrostipa spp,0.5,Austrostipa rudis,Veined Spear-grass,Poaceae,Monocotyledons,Large Tufted grass/sedge,
0,11,Control,12,False,False,9791,Briza minor,0.5,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
6,11,Control,13,False,False,15000,Lomandra filiformis,0.5,Lomandra filiformis,Wattle Mat-rush,Xanthorrhoeaceae,Monocotyledons,Medium Forb/Herb,
6,11,Control,13,False,False,15009,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb,
6,11,Control,13,False,False,15006,Stellaria spp.,0.5,Stellaria sp. 1,Slender Starwort,Caryophyllaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,13,False,False,15002,Microtis sp.,0.5,,,,,Unknown,
6,11,Control,13,False,False,15003,Microlaena stipoides,0.5,,,,,Unknown,
6,11,Control,13,False,False,15004,Oxalis sp (weed),0.5,,,,,Unknown,
6,11,Control,13,False,False,15005,Oxalis sp 2.,0.5,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,13,False,False,15001,Lomandra longifolia,5.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
6,11,Control,13,False,False,15007,Tricoryne elatior,0.5,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Monocotyledons,Large Forb/Herb,
6,11,Control,13,False,False,15008,Vulpia sp.,0.5,Vulpia spp.,Fescue,Poaceae,Monocotyledons,Medium Tufted grass/sedge,
6,11,Control,13,False,False,14999,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,13,False,False,14994,Euchiton involucratis,0.5,Euchiton involucratus s.l.,Common Cudweed,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,13,False,False,14996,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,13,False,False,14998,Hydrocotyle foveolata,0.5,Hydrocotyle foveolata,Yellow Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,13,False,False,14987,Arthropodium strictum,0.5,Arthropodium strictum s.l.,Chocolate Lily,Anthericaceae,Monocotyledons,Large Forb/Herb,
6,11,Control,13,False,False,14988,Rytidosperma geniculata,0.5,Rytidosperma geniculatum,Kneed Wallaby-grass,,,Tussock grass,
6,11,Control,13,False,False,14989,Briza minor,0.5,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
6,11,Control,13,False,False,14990,Cardamine sp.,0.5,Cardamine tryssa,Dainty Bitter-cress,,,Forb,
6,11,Control,13,False,False,14992,Crassula sieberiana,0.5,Crassula sieberiana s.l.,Sieber Crassula,Crassulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
6,11,Control,13,False,False,14993,Einadia nutans,0.5,Einadia nutans,Nodding Saltbush,,,Forb,
6,11,Control,13,False,False,14995,Geranium sp.,0.5,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,13,False,False,14997,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,13,False,False,14991,Carex breviculmis,0.5,Carex breviculmis,Common Grass-sedge,Cyperaceae,Monocotyledons,Small Tufted grass/sedge,
3,11,Control,13,False,False,4706,Medicago spp.,0.5,,,,,Unknown,
3,11,Control,13,False,False,4702,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,13,False,False,4698,Senecio spp,0.5,,,,,Unknown,
3,11,Control,13,False,False,4699,Dichondra repens,1.0,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
3,11,Control,13,False,False,4700,Geranium sp.,0.5,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,13,False,False,4701,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,13,False,False,4703,Lomandra longifolia,4.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
3,11,Control,13,False,False,4704,Microlaena stipoides,0.5,,,,,Unknown,
3,11,Control,13,False,False,4705,Hypochaeris spp,1.0,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
3,11,Control,13,False,False,4693,Rytidosperma spp.,0.5,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
3,11,Control,13,False,False,4692,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
3,11,Control,13,False,False,4694,Briza minor,0.5,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
3,11,Control,13,False,False,4695,Centaurium erythraea,0.5,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,13,False,False,4696,Cerastium glomeratum,0.5,Cerastium glomeratum s.l.,Common Mouse-ear Chickweed,Caryophyllaceae,Dicotyledons,Medium Forb/Herb,
3,11,Control,13,False,False,4697,Oxalis sp 2.,0.5,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,13,False,False,9821,Pterostylis spp,0.5,Pterostylis laxa,Antelope Greenhood,Orchidaceae,Monocotyledons,Medium Forb/Herb,
0,11,Control,13,False,False,9815,Hypochaeris spp,0.5,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
0,11,Control,13,False,False,9816,Unknown Species,0.5,,,,,Unknown,
0,11,Control,13,False,False,9817,Lomandra longifolia,4.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
0,11,Control,13,False,False,9818,Luzula meridionalis,0.5,Luzula meridionalis,Common Woodrush,Juncaceae,Monocotyledons,Small Tufted grass/sedge,
0,11,Control,13,False,False,9819,Microlaena stipoides,2.0,,,,,Unknown,
0,11,Control,13,False,False,9820,Oxalis sp (weed),0.5,,,,,Unknown,
0,11,Control,13,False,False,9814,Geranium sp.,0.5,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Dicotyledons,Medium Forb/Herb,
0,11,Control,13,False,False,9811,Carex spp,0.5,Carex iynx,Tussock Sedge,Cyperaceae,Monocotyledons,Medium Tufted grass/sedge,
0,11,Control,13,False,False,9809,Rytidosperma spp.,4.0,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
0,11,Control,13,False,False,9813,Dichondra repens,3.0,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
0,11,Control,13,False,False,9808,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
0,11,Control,13,False,False,9810,Briza minor,0.5,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
0,11,Control,13,False,False,9812,Centaurium erythraea,0.5,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,14,False,False,15020,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
6,11,Control,14,False,False,15019,Geranium sp.,0.5,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Dicotyledons,Medium Forb/Herb,
