Treatment,Plot,Quadrat,Fenced,Gap,Life Form,Year,Abundance
Radial,7,30,True,True,Medium Forb/Herb,3,13.0
Radial,7,30,True,True,Medium Forb/Herb,6,2.0
Radial,7,30,True,True,Medium Non-tufted grass/sedge,0,15.0
Radial,7,30,True,True,Medium Non-tufted grass/sedge,3,3.0
Radial,7,30,True,True,Medium Non-tufted grass/sedge,6,0.5
Radial,7,30,True,True,Medium Tufted grass/sedge,6,45.5
Radial,7,30,True,True,Prostrate or Mat-forming Forb/Herb,0,1.0
Radial,7,30,True,True,Prostrate or Mat-forming Forb/Herb,3,18.0
Radial,7,30,True,True,Prostrate or Mat-forming Forb/Herb,6,3.5
Radial,7,30,True,True,Small Tufted grass/sedge,6,0.5
Radial,7,31,False,True,Large Forb/Herb,0,0.5
Radial,7,31,False,True,Large Forb/Herb,3,0.5
Radial,7,31,False,True,Large Tufted grass/sedge,0,25.0
Radial,7,31,False,True,Large Tufted grass/sedge,3,35.0
Radial,7,31,False,True,Medium Forb/Herb,0,3.0
Radial,7,31,False,True,Medium Forb/Herb,3,10.5
Radial,7,31,False,True,Medium Forb/Herb,6,1.0
Radial,7,31,False,True,Medium Non-tufted grass/sedge,3,3.0
Radial,7,31,False,True,Medium Non-tufted grass/sedge,6,0.5
Radial,7,31,False,True,Medium Tufted grass/sedge,6,0.5
Radial,7,31,False,True,Prostrate or Mat-forming Forb/Herb,0,3.5
Radial,7,31,False,True,Prostrate or Mat-forming Forb/Herb,3,15.0
Radial,7,31,False,True,Prostrate or Mat-forming Forb/Herb,6,1.0
Radial,7,31,False,True,Small Tufted grass/sedge,0,25.0
Radial,7,31,False,True,Small Tufted grass/sedge,3,3.0
Radial,7,31,False,True,Small Tufted grass/sedge,6,3.0
Radial,7,32,True,False,Large Forb/Herb,0,1.0
Radial,7,32,True,False,Large Forb/Herb,3,0.5
Radial,7,32,True,False,Large Forb/Herb,6,0.5
Radial,7,32,True,False,Medium Forb/Herb,0,3.0
Radial,7,32,True,False,Medium Forb/Herb,3,4.5
Radial,7,32,True,False,Medium Forb/Herb,6,6.5
Radial,7,32,True,False,Medium Non-tufted grass/sedge,0,25.0
Radial,7,32,True,False,Medium Non-tufted grass/sedge,3,25.0
Radial,7,32,True,False,Prostrate or Mat-forming Forb/Herb,0,35.0
Radial,7,32,True,False,Prostrate or Mat-forming Forb/Herb,3,8.0
Radial,7,32,True,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Radial,7,32,True,False,Scrambler,3,0.5
Radial,7,32,True,False,Small Tufted grass/sedge,0,15.5
Radial,7,32,True,False,Small Tufted grass/sedge,3,6.5
Radial,7,32,True,False,Small Tufted grass/sedge,6,3.5
Radial,9,1,False,False,Large Forb/Herb,0,4.0
Radial,9,1,False,False,Large Forb/Herb,3,3.5
Radial,9,1,False,False,Large Forb/Herb,6,0.5
Radial,9,1,False,False,Large Tufted grass/sedge,0,0.5
Radial,9,1,False,False,Large Tufted grass/sedge,3,0.5
Radial,9,1,False,False,Medium Forb/Herb,0,9.0
Radial,9,1,False,False,Medium Forb/Herb,3,1.5
Radial,9,1,False,False,Medium Forb/Herb,6,7.5
Radial,9,1,False,False,Medium Non-tufted grass/sedge,0,15.0
Radial,9,1,False,False,Medium Non-tufted grass/sedge,3,0.5
Radial,9,1,False,False,Medium Non-tufted grass/sedge,6,0.5
Radial,9,1,False,False,Prostrate or Mat-forming Forb/Herb,0,3.5
Radial,9,1,False,False,Prostrate or Mat-forming Forb/Herb,3,8.0
Radial,9,1,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,9,1,False,False,Shrub,0,0.5
Radial,9,1,False,False,Small Tufted grass/sedge,0,15.0
Radial,9,1,False,False,Small Tufted grass/sedge,3,3.5
Radial,9,1,False,False,Small Tufted grass/sedge,6,0.5
Radial,9,2,True,True,Large Forb/Herb,0,1.0
Radial,9,2,True,True,Large Forb/Herb,3,13.5
Radial,9,2,True,True,Large Forb/Herb,6,0.5
Radial,9,2,True,True,Large Tufted grass/sedge,0,0.5
Radial,9,2,True,True,Medium Forb/Herb,0,4.5
Radial,9,2,True,True,Medium Forb/Herb,3,11.5
Radial,9,2,True,True,Medium Forb/Herb,6,1.0
Radial,9,2,True,True,Medium Non-tufted grass/sedge,0,3.0
Radial,9,2,True,True,Medium Non-tufted grass/sedge,3,7.5
Radial,9,2,True,True,Medium Non-tufted grass/sedge,6,3.0
Radial,9,2,True,True,Medium Tufted grass/sedge,3,0.5
Radial,9,2,True,True,Prostrate or Mat-forming Forb/Herb,0,1.0
Radial,9,2,True,True,Prostrate or Mat-forming Forb/Herb,3,0.5
Radial,9,2,True,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,9,2,True,True,Small Forb/Herb,0,0.5
Radial,9,2,True,True,Small Tufted grass/sedge,0,7.5
Radial,9,2,True,True,Small Tufted grass/sedge,3,7.5
Radial,9,2,True,True,Small Tufted grass/sedge,6,0.5
Radial,9,3,False,True,Large Forb/Herb,0,1.0
Radial,9,3,False,True,Large Forb/Herb,3,1.0
Radial,9,3,False,True,Large Forb/Herb,6,26.5
Radial,9,3,False,True,Large Tufted grass/sedge,0,3.0
Radial,9,3,False,True,Large Tufted grass/sedge,3,3.0
Radial,9,3,False,True,Large Tufted grass/sedge,6,0.5
Radial,9,3,False,True,Medium Forb/Herb,0,9.0
Radial,9,3,False,True,Medium Forb/Herb,3,11.0
Radial,9,3,False,True,Medium Forb/Herb,6,4.0
Radial,9,3,False,True,Medium Non-tufted grass/sedge,0,7.5
Radial,9,3,False,True,Medium Non-tufted grass/sedge,3,45.0
Radial,9,3,False,True,Medium Non-tufted grass/sedge,6,3.0
Radial,9,3,False,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,9,3,False,True,Prostrate or Mat-forming Forb/Herb,3,1.0
Radial,9,3,False,True,Prostrate or Mat-forming Forb/Herb,6,1.0
Radial,9,3,False,True,Small Tufted grass/sedge,0,3.0
Radial,9,3,False,True,Small Tufted grass/sedge,3,0.5
Radial,9,3,False,True,Small Tufted grass/sedge,6,3.0
Radial,9,3,False,True,Tufted Ground Fern,0,3.0
Radial,9,3,False,True,Tufted Ground Fern,3,3.0
Radial,9,3,False,True,Tufted Ground Fern,6,3.0
Radial,9,4,True,True,Large Forb/Herb,0,1.5
Radial,9,4,True,True,Large Forb/Herb,3,13.5
Radial,9,4,True,True,Large Forb/Herb,6,20.0
Radial,9,4,True,True,Large Tufted grass/sedge,0,7.5
Radial,9,4,True,True,Large Tufted grass/sedge,3,7.5
Radial,9,4,True,True,Medium Forb/Herb,0,5.0
Radial,9,4,True,True,Medium Forb/Herb,3,4.5
Radial,9,4,True,True,Medium Forb/Herb,6,3.5
Radial,9,4,True,True,Medium Non-tufted grass/sedge,0,3.0
Radial,9,4,True,True,Medium Non-tufted grass/sedge,3,3.0
Radial,9,4,True,True,Medium Tufted grass/sedge,6,70.0
Radial,9,4,True,True,Prostrate or Mat-forming Forb/Herb,0,1.0
Radial,9,4,True,True,Prostrate or Mat-forming Forb/Herb,3,0.5
Radial,9,4,True,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,9,4,True,True,Small Tufted grass/sedge,0,0.5
Radial,9,4,True,True,Small Tufted grass/sedge,3,3.0
Radial,9,5,False,False,Large Forb/Herb,0,8.5
Radial,9,5,False,False,Large Forb/Herb,3,21.0
Radial,9,5,False,False,Large Forb/Herb,6,0.5
Radial,9,5,False,False,Medium Forb/Herb,0,2.0
Radial,9,5,False,False,Medium Forb/Herb,3,4.0
Radial,9,5,False,False,Medium Forb/Herb,6,1.0
Radial,9,5,False,False,Medium Non-tufted grass/sedge,0,7.5
Radial,9,5,False,False,Medium Non-tufted grass/sedge,3,7.5
Radial,9,5,False,False,Medium Non-tufted grass/sedge,6,3.0
Radial,9,5,False,False,Prostrate or Mat-forming Forb/Herb,0,8.0
Radial,9,5,False,False,Prostrate or Mat-forming Forb/Herb,3,3.5
Radial,9,5,False,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Radial,9,5,False,False,Small Tufted grass/sedge,0,3.0
Radial,9,5,False,False,Small Tufted grass/sedge,3,3.0
Radial,9,5,False,False,Small Tufted grass/sedge,6,0.5
Radial,9,6,True,True,Large Forb/Herb,0,3.5
Radial,9,6,True,True,Large Forb/Herb,3,6.5
Radial,9,6,True,True,Large Forb/Herb,6,3.5
Radial,9,6,True,True,Medium Forb/Herb,0,8.5
Radial,9,6,True,True,Medium Forb/Herb,3,7.0
Radial,9,6,True,True,Medium Forb/Herb,6,19.0
Radial,9,6,True,True,Medium Non-tufted grass/sedge,0,55.0
Radial,9,6,True,True,Medium Non-tufted grass/sedge,3,25.0
Radial,9,6,True,True,Medium Non-tufted grass/sedge,6,3.0
Radial,9,6,True,True,Medium Tufted grass/sedge,6,3.0
Radial,9,6,True,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,9,6,True,True,Prostrate or Mat-forming Forb/Herb,3,3.0
Radial,9,6,True,True,Small Tufted grass/sedge,0,0.5
Radial,9,6,True,True,Small Tufted grass/sedge,3,0.5
Radial,9,6,True,True,Small Tufted grass/sedge,6,3.0
Radial,9,7,False,True,Large Forb/Herb,0,1.0
Radial,9,7,False,True,Large Forb/Herb,3,1.5
Radial,9,7,False,True,Large Forb/Herb,6,3.0
Radial,9,7,False,True,Large Tufted grass/sedge,0,3.0
Radial,9,7,False,True,Large Tufted grass/sedge,3,3.0
Radial,9,7,False,True,Medium Forb/Herb,0,1.0
Radial,9,7,False,True,Medium Forb/Herb,3,2.0
Radial,9,7,False,True,Medium Forb/Herb,6,1.0
Radial,9,7,False,True,Medium Non-tufted grass/sedge,0,0.5
Radial,9,7,False,True,Medium Non-tufted grass/sedge,3,3.0
Radial,9,7,False,True,Medium Non-tufted grass/sedge,6,0.5
Radial,9,7,False,True,Medium Tufted grass/sedge,6,3.0
Radial,9,7,False,True,Prostrate or Mat-forming Forb/Herb,0,3.0
Radial,9,7,False,True,Prostrate or Mat-forming Forb/Herb,3,7.5
Radial,9,7,False,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,9,7,False,True,Small Tufted grass/sedge,0,0.5
Radial,9,7,False,True,Small Tufted grass/sedge,3,0.5
Radial,9,7,False,True,Small Tufted grass/sedge,6,0.5
Radial,9,8,True,True,Large Forb/Herb,0,10.5
Radial,9,8,True,True,Large Forb/Herb,3,6.5
Radial,9,8,True,True,Large Forb/Herb,6,15.0
Radial,9,8,True,True,Large Tufted grass/sedge,0,7.5
Radial,9,8,True,True,Large Tufted grass/sedge,3,25.0
Radial,9,8,True,True,Medium Forb/Herb,0,5.0
Radial,9,8,True,True,Medium Forb/Herb,3,1.5
Radial,9,8,True,True,Medium Forb/Herb,6,0.5
Radial,9,8,True,True,Medium Non-tufted grass/sedge,0,15.0
Radial,9,8,True,True,Medium Non-tufted grass/sedge,3,0.5
Radial,9,8,True,True,Medium Non-tufted grass/sedge,6,15.0
Radial,9,8,True,True,Medium Tufted grass/sedge,6,25.0
Radial,9,8,True,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,9,8,True,True,Prostrate or Mat-forming Forb/Herb,3,0.5
Radial,9,8,True,True,Small Tufted grass/sedge,0,0.5
Radial,9,8,True,True,Small Tufted grass/sedge,3,8.0
Radial,9,8,True,True,Small Tufted grass/sedge,6,3.0
Radial,9,9,False,True,Large Forb/Herb,0,1.0
Radial,9,9,False,True,Large Forb/Herb,3,1.0
Radial,9,9,False,True,Large Forb/Herb,6,0.5
Radial,9,9,False,True,Medium Forb/Herb,0,2.0
Radial,9,9,False,True,Medium Forb/Herb,3,2.0
Radial,9,9,False,True,Medium Forb/Herb,6,1.0
Radial,9,9,False,True,Medium Non-tufted grass/sedge,0,15.0
Radial,9,9,False,True,Medium Non-tufted grass/sedge,3,25.0
Radial,9,9,False,True,Medium Non-tufted grass/sedge,6,15.0
Radial,9,9,False,True,Prostrate or Mat-forming Forb/Herb,0,36.0
Radial,9,9,False,True,Prostrate or Mat-forming Forb/Herb,3,4.0
Radial,9,9,False,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,9,9,False,True,Small Tufted grass/sedge,3,7.5
Radial,9,9,False,True,Small Tufted grass/sedge,6,0.5
Radial,9,10,True,False,Climber,0,0.5
Radial,9,10,True,False,Large Forb/Herb,0,0.5
Radial,9,10,True,False,Large Forb/Herb,3,1.0
Radial,9,10,True,False,Large Forb/Herb,6,3.0
Radial,9,10,True,False,Medium Forb/Herb,0,5.0
Radial,9,10,True,False,Medium Forb/Herb,3,18.5
Radial,9,10,True,False,Medium Forb/Herb,6,1.5
Radial,9,10,True,False,Medium Non-tufted grass/sedge,0,45.0
Radial,9,10,True,False,Medium Non-tufted grass/sedge,3,3.0
Radial,9,10,True,False,Medium Non-tufted grass/sedge,6,1.0
Radial,9,10,True,False,Prostrate or Mat-forming Forb/Herb,0,7.5
Radial,9,10,True,False,Prostrate or Mat-forming Forb/Herb,3,35.0
Radial,9,10,True,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,9,10,True,False,Small Tufted grass/sedge,0,3.0
Radial,9,10,True,False,Small Tufted grass/sedge,3,3.0
Radial,9,10,True,False,Small Tufted grass/sedge,6,7.5
Radial,9,11,False,True,Large Forb/Herb,0,3.5
Radial,9,11,False,True,Large Forb/Herb,3,3.0
Radial,9,11,False,True,Medium Forb/Herb,3,2.0
Radial,9,11,False,True,Medium Forb/Herb,6,1.5
Radial,9,11,False,True,Medium Non-tufted grass/sedge,0,0.5
Radial,9,11,False,True,Medium Non-tufted grass/sedge,3,15.0
Radial,9,11,False,True,Medium Non-tufted grass/sedge,6,3.0
Radial,9,11,False,True,Prostrate or Mat-forming Forb/Herb,3,1.0
Radial,9,11,False,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,9,11,False,True,Small Tufted grass/sedge,0,0.5
Radial,9,11,False,True,Small Tufted grass/sedge,3,1.5
Radial,9,11,False,True,Small Tufted grass/sedge,6,0.5
Radial,9,12,True,True,Climber,0,0.5
Radial,9,12,True,True,Climber,3,0.5
Radial,9,12,True,True,Large Forb/Herb,0,16.0
Radial,9,12,True,True,Large Forb/Herb,3,15.0
Radial,9,12,True,True,Large Forb/Herb,6,26.0
Radial,9,12,True,True,Medium Forb/Herb,0,1.5
Radial,9,12,True,True,Medium Forb/Herb,3,4.5
Radial,9,12,True,True,Medium Forb/Herb,6,5.5
Radial,9,12,True,True,Medium Non-tufted grass/sedge,0,3.0
Radial,9,12,True,True,Medium Non-tufted grass/sedge,3,3.0
Radial,9,12,True,True,Medium Non-tufted grass/sedge,6,0.5
Radial,9,12,True,True,Prostrate or Mat-forming Forb/Herb,0,1.5
Radial,9,12,True,True,Prostrate or Mat-forming Forb/Herb,3,8.0
Radial,9,12,True,True,Prostrate or Mat-forming Forb/Herb,6,1.0
Radial,9,12,True,True,Small Tufted grass/sedge,0,25.0
Radial,9,12,True,True,Small Tufted grass/sedge,3,3.0
Radial,9,12,True,True,Small Tufted grass/sedge,6,1.0
Radial,9,13,False,True,Large Forb/Herb,0,0.5
Radial,9,13,False,True,Large Forb/Herb,3,0.5
Radial,9,13,False,True,Large Forb/Herb,6,0.5
Radial,9,13,False,True,Medium Forb/Herb,0,1.5
Radial,9,13,False,True,Medium Forb/Herb,3,1.0
Radial,9,13,False,True,Medium Forb/Herb,6,0.5
Radial,9,13,False,True,Medium Non-tufted grass/sedge,0,0.5
Radial,9,13,False,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,9,13,False,True,Prostrate or Mat-forming Forb/Herb,3,0.5
Radial,9,13,False,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,9,13,False,True,Small Tufted grass/sedge,3,3.0
Radial,9,13,False,True,Small Tufted grass/sedge,6,0.5
Radial,9,14,True,False,Large Forb/Herb,0,0.5
Radial,9,14,True,False,Large Forb/Herb,3,1.0
Radial,9,14,True,False,Large Forb/Herb,6,1.0
Radial,9,14,True,False,Large Tufted grass/sedge,0,15.0
Radial,9,14,True,False,Large Tufted grass/sedge,3,3.0
Radial,9,14,True,False,Medium Forb/Herb,0,3.5
Radial,9,14,True,False,Medium Forb/Herb,3,7.0
Radial,9,14,True,False,Medium Forb/Herb,6,4.5
Radial,9,14,True,False,Medium Non-tufted grass/sedge,0,15.0
Radial,9,14,True,False,Medium Non-tufted grass/sedge,3,3.0
Radial,9,14,True,False,Medium Non-tufted grass/sedge,6,3.0
Radial,9,14,True,False,Medium Tufted grass/sedge,3,3.5
Radial,9,14,True,False,Medium Tufted grass/sedge,6,9.0
Radial,9,14,True,False,Prostrate or Mat-forming Forb/Herb,0,8.0
Radial,9,14,True,False,Prostrate or Mat-forming Forb/Herb,3,15.5
Radial,9,14,True,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Radial,9,14,True,False,Small Tufted grass/sedge,0,15.0
Radial,9,14,True,False,Small Tufted grass/sedge,3,0.5
Radial,9,14,True,False,Small Tufted grass/sedge,6,1.0
Radial,9,15,False,False,Large Forb/Herb,0,1.0
Radial,9,15,False,False,Large Forb/Herb,3,3.5
Radial,9,15,False,False,Large Forb/Herb,6,0.5
Radial,9,15,False,False,Medium Forb/Herb,0,2.0
Radial,9,15,False,False,Medium Forb/Herb,3,7.0
Radial,9,15,False,False,Medium Forb/Herb,6,3.0
Radial,9,15,False,False,Medium Non-tufted grass/sedge,0,0.5
Radial,9,15,False,False,Medium Non-tufted grass/sedge,3,0.5
Radial,9,15,False,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,9,15,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,9,15,False,False,Small Tufted grass/sedge,0,0.5
Radial,9,15,False,False,Small Tufted grass/sedge,6,0.5
Radial,9,16,True,True,Large Forb/Herb,0,3.5
Radial,9,16,True,True,Large Forb/Herb,3,7.5
Radial,9,16,True,True,Large Forb/Herb,6,3.0
Radial,9,16,True,True,Medium Forb/Herb,0,2.5
Radial,9,16,True,True,Medium Forb/Herb,3,5.0
Radial,9,16,True,True,Medium Forb/Herb,6,1.5
Radial,9,16,True,True,Medium Non-tufted grass/sedge,0,0.5
Radial,9,16,True,True,Medium Non-tufted grass/sedge,3,35.0
Radial,9,16,True,True,Medium Non-tufted grass/sedge,6,8.0
Radial,9,16,True,True,Prostrate or Mat-forming Forb/Herb,0,3.5
Radial,9,16,True,True,Prostrate or Mat-forming Forb/Herb,3,6.5
Radial,9,16,True,True,Prostrate or Mat-forming Forb/Herb,6,1.5
Radial,9,16,True,True,Small Tufted grass/sedge,0,3.0
Radial,9,16,True,True,Small Tufted grass/sedge,3,3.0
Radial,9,16,True,True,Small Tufted grass/sedge,6,1.0
Radial,9,17,False,False,Large Forb/Herb,0,1.0
Radial,9,17,False,False,Large Forb/Herb,3,3.5
Radial,9,17,False,False,Large Forb/Herb,6,1.0
Radial,9,17,False,False,Medium Forb/Herb,0,5.0
Radial,9,17,False,False,Medium Forb/Herb,3,7.5
Radial,9,17,False,False,Medium Forb/Herb,6,4.0
Radial,9,17,False,False,Medium Non-tufted grass/sedge,0,7.5
Radial,9,17,False,False,Medium Non-tufted grass/sedge,3,3.0
Radial,9,17,False,False,Medium Non-tufted grass/sedge,6,3.0
Radial,9,17,False,False,Prostrate or Mat-forming Forb/Herb,0,15.5
Radial,9,17,False,False,Prostrate or Mat-forming Forb/Herb,3,18.5
Radial,9,17,False,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Radial,9,17,False,False,Small Tufted grass/sedge,0,0.5
Radial,9,17,False,False,Small Tufted grass/sedge,6,3.5
Radial,9,18,True,True,Large Forb/Herb,3,3.5
Radial,9,18,True,True,Large Forb/Herb,6,0.5
Radial,9,18,True,True,Medium Forb/Herb,0,1.5
Radial,9,18,True,True,Medium Forb/Herb,3,10.5
Radial,9,18,True,True,Medium Forb/Herb,6,4.0
Radial,9,18,True,True,Medium Non-tufted grass/sedge,0,15.0
Radial,9,18,True,True,Medium Non-tufted grass/sedge,3,45.0
Radial,9,18,True,True,Prostrate or Mat-forming Forb/Herb,3,3.0
Radial,9,18,True,True,Prostrate or Mat-forming Forb/Herb,6,3.0
Radial,9,18,True,True,Small Forb/Herb,0,0.5
Radial,9,18,True,True,Small Tufted grass/sedge,0,15.0
Radial,9,18,True,True,Small Tufted grass/sedge,3,6.0
Radial,9,18,True,True,Small Tufted grass/sedge,6,8.0
Radial,9,19,False,True,Large Forb/Herb,0,3.5
Radial,9,19,False,True,Large Forb/Herb,3,8.0
Radial,9,19,False,True,Large Forb/Herb,6,8.0
Radial,9,19,False,True,Large Tufted grass/sedge,0,7.5
Radial,9,19,False,True,Large Tufted grass/sedge,3,3.0
Radial,9,19,False,True,Large Tufted grass/sedge,6,0.5
Radial,9,19,False,True,Medium Forb/Herb,0,1.5
Radial,9,19,False,True,Medium Forb/Herb,3,4.0
Radial,9,19,False,True,Medium Forb/Herb,6,2.0
Radial,9,19,False,True,Medium Non-tufted grass/sedge,0,3.0
Radial,9,19,False,True,Medium Non-tufted grass/sedge,3,35.0
Radial,9,19,False,True,Medium Non-tufted grass/sedge,6,3.0
Radial,9,19,False,True,Medium Tufted grass/sedge,6,7.5
Radial,9,19,False,True,Prostrate Shrub,6,3.0
Radial,9,19,False,True,Prostrate or Mat-forming Forb/Herb,0,1.0
Radial,9,19,False,True,Prostrate or Mat-forming Forb/Herb,3,3.5
Radial,9,19,False,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Radial,9,19,False,True,Small Tufted grass/sedge,0,3.0
Radial,9,19,False,True,Small Tufted grass/sedge,3,4.0
Radial,9,19,False,True,Small Tufted grass/sedge,6,3.0
Radial,9,20,True,True,Climber,3,0.5
Radial,9,20,True,True,Large Forb/Herb,0,0.5
Radial,9,20,True,True,Large Forb/Herb,3,3.5
Radial,9,20,True,True,Medium Forb/Herb,0,8.5
Radial,9,20,True,True,Medium Forb/Herb,3,11.5
Radial,9,20,True,True,Medium Forb/Herb,6,9.5
Radial,9,20,True,True,Medium Non-tufted grass/sedge,0,3.0
Radial,9,20,True,True,Medium Non-tufted grass/sedge,3,7.5
Radial,9,20,True,True,Medium Non-tufted grass/sedge,6,0.5
Radial,9,20,True,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,9,20,True,True,Prostrate or Mat-forming Forb/Herb,3,0.5
Radial,9,20,True,True,Prostrate or Mat-forming Forb/Herb,6,1.0
Radial,9,20,True,True,Small Tufted grass/sedge,0,3.0
Radial,9,20,True,True,Small Tufted grass/sedge,3,26.0
Radial,9,20,True,True,Small Tufted grass/sedge,6,18.0
Radial,9,20,True,True,Tiny Tufted grass/sedge,3,3.0
Radial,9,21,False,True,Large Forb/Herb,0,1.0
Radial,9,21,False,True,Large Forb/Herb,3,3.0
Radial,9,21,False,True,Large Tufted grass/sedge,0,0.5
Radial,9,21,False,True,Large Tufted grass/sedge,6,0.5
Radial,9,21,False,True,Medium Forb/Herb,0,4.0
Radial,9,21,False,True,Medium Forb/Herb,3,6.0
Radial,9,21,False,True,Medium Forb/Herb,6,1.0
Radial,9,21,False,True,Medium Non-tufted grass/sedge,0,3.0
Radial,9,21,False,True,Medium Non-tufted grass/sedge,3,7.5
Radial,9,21,False,True,Medium Non-tufted grass/sedge,6,7.5
Radial,9,21,False,True,Medium Tufted grass/sedge,0,25.0
Radial,9,21,False,True,Medium Tufted grass/sedge,6,3.0
Radial,9,21,False,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,9,21,False,True,Prostrate or Mat-forming Forb/Herb,3,6.0
Radial,9,21,False,True,Prostrate or Mat-forming Forb/Herb,6,1.0
Radial,9,21,False,True,Small Tufted grass/sedge,0,0.5
Radial,9,21,False,True,Small Tufted grass/sedge,3,0.5
Radial,9,21,False,True,Small Tufted grass/sedge,6,1.0
Radial,9,22,True,True,Large Forb/Herb,0,8.0
Radial,9,22,True,True,Large Forb/Herb,3,0.5
Radial,9,22,True,True,Large Tufted grass/sedge,0,0.5
Radial,9,22,True,True,Large Tufted grass/sedge,3,0.5
Radial,9,22,True,True,Medium Forb/Herb,0,2.0
Radial,9,22,True,True,Medium Forb/Herb,3,5.5
Radial,9,22,True,True,Medium Forb/Herb,6,4.5
Radial,9,22,True,True,Medium Non-tufted grass/sedge,0,0.5
Radial,9,22,True,True,Medium Non-tufted grass/sedge,3,7.5
Radial,9,22,True,True,Medium Non-tufted grass/sedge,6,0.5
Radial,9,22,True,True,Medium Tufted grass/sedge,6,3.5
Radial,9,22,True,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Radial,9,22,True,True,Prostrate or Mat-forming Forb/Herb,3,3.5
Radial,9,22,True,True,Prostrate or Mat-forming Forb/Herb,6,1.0
Radial,9,22,True,True,Small Tufted grass/sedge,0,7.5
Radial,9,22,True,True,Small Tufted grass/sedge,3,38.0
Radial,9,22,True,True,Small Tufted grass/sedge,6,8.0
Radial,9,23,False,True,Large Forb/Herb,0,3.5
Radial,9,23,False,True,Large Forb/Herb,3,3.5
Radial,9,23,False,True,Medium Forb/Herb,0,3.0
Radial,9,23,False,True,Medium Forb/Herb,3,15.5
Radial,9,23,False,True,Medium Forb/Herb,6,3.0
Radial,9,23,False,True,Medium Non-tufted grass/sedge,0,7.5
Radial,9,23,False,True,Medium Non-tufted grass/sedge,3,7.5
Radial,9,23,False,True,Medium Non-tufted grass/sedge,6,3.0
Radial,9,23,False,True,Medium Tufted grass/sedge,6,0.5
Radial,9,23,False,True,Prostrate or Mat-forming Forb/Herb,0,26.0
Radial,9,23,False,True,Prostrate or Mat-forming Forb/Herb,3,11.0
Radial,9,23,False,True,Prostrate or Mat-forming Forb/Herb,6,4.0
Radial,9,23,False,True,Small Tufted grass/sedge,0,3.0
Radial,9,23,False,True,Small Tufted grass/sedge,3,3.5
Radial,9,23,False,True,Small Tufted grass/sedge,6,0.5
Radial,9,24,True,True,Large Forb/Herb,0,1.0
Radial,9,24,True,True,Large Forb/Herb,3,11.0
