Treatment,Plot Number,Quadrat Number,Fenced,Gap,Shade Tolerant,Life Form,Year,0
Radial,9,16,True,True,True,Prostrate or Mat-forming Forb/Herb,6,0.007936507936507936
Radial,9,16,True,True,True,Small Tufted grass/sedge,0,0.0
Radial,9,16,True,True,True,Small Tufted grass/sedge,3,0.0
Radial,9,16,True,True,True,Small Tufted grass/sedge,6,0.007936507936507936
Radial,9,17,False,False,False,Large Forb/Herb,0,0.06060606060606061
Radial,9,17,False,False,False,Large Forb/Herb,3,0.12121212121212122
Radial,9,17,False,False,False,Large Forb/Herb,6,0.030303030303030304
Radial,9,17,False,False,False,Medium Forb/Herb,0,0.15151515151515152
Radial,9,17,False,False,False,Medium Forb/Herb,3,0.3181818181818182
Radial,9,17,False,False,False,Medium Forb/Herb,6,0.12121212121212122
Radial,9,17,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.030303030303030304
Radial,9,17,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.10606060606060606
Radial,9,17,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.030303030303030304
Radial,9,17,False,False,False,Small Tufted grass/sedge,0,0.015151515151515152
Radial,9,17,False,False,False,Small Tufted grass/sedge,3,0.0
Radial,9,17,False,False,False,Small Tufted grass/sedge,6,0.015151515151515152
Radial,9,17,False,False,True,Medium Forb/Herb,0,0.010526315789473684
Radial,9,17,False,False,True,Medium Forb/Herb,3,0.010526315789473684
Radial,9,17,False,False,True,Medium Forb/Herb,6,0.0
Radial,9,17,False,False,True,Medium Non-tufted grass/sedge,0,0.15789473684210525
Radial,9,17,False,False,True,Medium Non-tufted grass/sedge,3,0.06315789473684211
Radial,9,17,False,False,True,Medium Non-tufted grass/sedge,6,0.06315789473684211
Radial,9,17,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.3157894736842105
Radial,9,17,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.3157894736842105
Radial,9,17,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,9,17,False,False,True,Small Tufted grass/sedge,0,0.0
Radial,9,17,False,False,True,Small Tufted grass/sedge,3,0.0
Radial,9,17,False,False,True,Small Tufted grass/sedge,6,0.06315789473684211
Radial,9,18,True,True,False,Large Forb/Herb,0,0.0
Radial,9,18,True,True,False,Large Forb/Herb,3,0.041884816753926704
Radial,9,18,True,True,False,Large Forb/Herb,6,0.005235602094240838
Radial,9,18,True,True,False,Medium Forb/Herb,0,0.020942408376963352
Radial,9,18,True,True,False,Medium Forb/Herb,3,0.42408376963350786
Radial,9,18,True,True,False,Medium Forb/Herb,6,0.04712041884816754
Radial,9,18,True,True,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Radial,9,18,True,True,False,Prostrate or Mat-forming Forb/Herb,3,0.031413612565445025
Radial,9,18,True,True,False,Prostrate or Mat-forming Forb/Herb,6,0.15706806282722513
Radial,9,18,True,True,False,Small Forb/Herb,0,0.005235602094240838
Radial,9,18,True,True,False,Small Forb/Herb,3,0.0
Radial,9,18,True,True,False,Small Forb/Herb,6,0.0
Radial,9,18,True,True,False,Small Tufted grass/sedge,0,0.15706806282722513
Radial,9,18,True,True,False,Small Tufted grass/sedge,3,0.031413612565445025
Radial,9,18,True,True,False,Small Tufted grass/sedge,6,0.07853403141361257
Radial,9,18,True,True,True,Medium Forb/Herb,0,0.007042253521126761
Radial,9,18,True,True,True,Medium Forb/Herb,3,0.04929577464788732
Radial,9,18,True,True,True,Medium Forb/Herb,6,0.007042253521126761
Radial,9,18,True,True,True,Medium Non-tufted grass/sedge,0,0.2112676056338028
Radial,9,18,True,True,True,Medium Non-tufted grass/sedge,3,0.6338028169014085
Radial,9,18,True,True,True,Medium Non-tufted grass/sedge,6,0.0
Radial,9,18,True,True,True,Prostrate or Mat-forming Forb/Herb,0,0.0
Radial,9,18,True,True,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,9,18,True,True,True,Prostrate or Mat-forming Forb/Herb,6,0.04225352112676056
Radial,9,18,True,True,True,Small Tufted grass/sedge,0,0.0
Radial,9,18,True,True,True,Small Tufted grass/sedge,3,0.04225352112676056
Radial,9,18,True,True,True,Small Tufted grass/sedge,6,0.007042253521126761
Radial,9,19,False,True,False,Large Forb/Herb,0,0.026785714285714284
Radial,9,19,False,True,False,Large Forb/Herb,3,0.008928571428571428
Radial,9,19,False,True,False,Large Forb/Herb,6,0.008928571428571428
Radial,9,19,False,True,False,Large Tufted grass/sedge,0,0.13392857142857142
Radial,9,19,False,True,False,Large Tufted grass/sedge,3,0.05357142857142857
Radial,9,19,False,True,False,Large Tufted grass/sedge,6,0.008928571428571428
Radial,9,19,False,True,False,Medium Forb/Herb,0,0.03571428571428571
Radial,9,19,False,True,False,Medium Forb/Herb,3,0.25892857142857145
Radial,9,19,False,True,False,Medium Forb/Herb,6,0.008928571428571428
Radial,9,19,False,True,False,Medium Tufted grass/sedge,0,0.0
Radial,9,19,False,True,False,Medium Tufted grass/sedge,3,0.0
Radial,9,19,False,True,False,Medium Tufted grass/sedge,6,0.13392857142857142
Radial,9,19,False,True,False,Prostrate or Mat-forming Forb/Herb,0,0.026785714285714284
Radial,9,19,False,True,False,Prostrate or Mat-forming Forb/Herb,3,0.05357142857142857
Radial,9,19,False,True,False,Prostrate or Mat-forming Forb/Herb,6,0.008928571428571428
Radial,9,19,False,True,False,Small Tufted grass/sedge,0,0.05357142857142857
Radial,9,19,False,True,False,Small Tufted grass/sedge,3,0.11607142857142858
Radial,9,19,False,True,False,Small Tufted grass/sedge,6,0.0625
Radial,9,19,False,True,True,Large Forb/Herb,0,0.04580152671755725
Radial,9,19,False,True,True,Large Forb/Herb,3,0.11450381679389313
Radial,9,19,False,True,True,Large Forb/Herb,6,0.11450381679389313
Radial,9,19,False,True,True,Medium Forb/Herb,0,0.007633587786259542
Radial,9,19,False,True,True,Medium Forb/Herb,3,0.007633587786259542
Radial,9,19,False,True,True,Medium Forb/Herb,6,0.022900763358778626
Radial,9,19,False,True,True,Medium Non-tufted grass/sedge,0,0.04580152671755725
Radial,9,19,False,True,True,Medium Non-tufted grass/sedge,3,0.5343511450381679
Radial,9,19,False,True,True,Medium Non-tufted grass/sedge,6,0.04580152671755725
Radial,9,19,False,True,True,Prostrate Shrub,0,0.0
Radial,9,19,False,True,True,Prostrate Shrub,3,0.0
Radial,9,19,False,True,True,Prostrate Shrub,6,0.04580152671755725
Radial,9,19,False,True,True,Prostrate or Mat-forming Forb/Herb,0,0.0
Radial,9,19,False,True,True,Prostrate or Mat-forming Forb/Herb,3,0.007633587786259542
Radial,9,19,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,9,19,False,True,True,Small Tufted grass/sedge,0,0.0
Radial,9,19,False,True,True,Small Tufted grass/sedge,3,0.007633587786259542
Radial,9,19,False,True,True,Small Tufted grass/sedge,6,0.0
Radial,9,20,True,True,False,Large Forb/Herb,0,0.015706806282722512
Radial,9,20,True,True,False,Large Forb/Herb,3,0.04712041884816754
Radial,9,20,True,True,False,Large Forb/Herb,6,0.0
Radial,9,20,True,True,False,Medium Forb/Herb,0,0.08900523560209424
Radial,9,20,True,True,False,Medium Forb/Herb,3,0.2513089005235602
Radial,9,20,True,True,False,Medium Forb/Herb,6,0.09424083769633508
Radial,9,20,True,True,False,Prostrate or Mat-forming Forb/Herb,0,0.005235602094240838
Radial,9,20,True,True,False,Prostrate or Mat-forming Forb/Herb,3,0.005235602094240838
Radial,9,20,True,True,False,Prostrate or Mat-forming Forb/Herb,6,0.005235602094240838
Radial,9,20,True,True,False,Small Tufted grass/sedge,0,0.031413612565445025
Radial,9,20,True,True,False,Small Tufted grass/sedge,3,0.2670157068062827
Radial,9,20,True,True,False,Small Tufted grass/sedge,6,0.15706806282722513
Radial,9,20,True,True,False,Tiny Tufted grass/sedge,0,0.0
Radial,9,20,True,True,False,Tiny Tufted grass/sedge,3,0.031413612565445025
Radial,9,20,True,True,False,Tiny Tufted grass/sedge,6,0.0
Radial,9,20,True,True,True,Climber,0,0.0
Radial,9,20,True,True,True,Climber,3,0.027777777777777776
Radial,9,20,True,True,True,Climber,6,0.0
Radial,9,20,True,True,True,Medium Forb/Herb,0,0.027777777777777776
Radial,9,20,True,True,True,Medium Forb/Herb,3,0.05555555555555555
Radial,9,20,True,True,True,Medium Forb/Herb,6,0.05555555555555555
Radial,9,20,True,True,True,Medium Non-tufted grass/sedge,0,0.16666666666666666
Radial,9,20,True,True,True,Medium Non-tufted grass/sedge,3,0.4166666666666667
Radial,9,20,True,True,True,Medium Non-tufted grass/sedge,6,0.027777777777777776
Radial,9,20,True,True,True,Prostrate or Mat-forming Forb/Herb,0,0.0
Radial,9,20,True,True,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,9,20,True,True,True,Prostrate or Mat-forming Forb/Herb,6,0.027777777777777776
Radial,9,20,True,True,True,Small Tufted grass/sedge,0,0.0
Radial,9,20,True,True,True,Small Tufted grass/sedge,3,0.027777777777777776
Radial,9,20,True,True,True,Small Tufted grass/sedge,6,0.16666666666666666
Radial,9,21,False,True,False,Large Forb/Herb,0,0.022222222222222223
Radial,9,21,False,True,False,Large Forb/Herb,3,0.03333333333333333
Radial,9,21,False,True,False,Large Forb/Herb,6,0.0
Radial,9,21,False,True,False,Large Tufted grass/sedge,0,0.005555555555555556
Radial,9,21,False,True,False,Large Tufted grass/sedge,3,0.0
Radial,9,21,False,True,False,Large Tufted grass/sedge,6,0.005555555555555556
Radial,9,21,False,True,False,Medium Forb/Herb,0,0.05555555555555555
Radial,9,21,False,True,False,Medium Forb/Herb,3,0.2722222222222222
Radial,9,21,False,True,False,Medium Forb/Herb,6,0.011111111111111112
Radial,9,21,False,True,False,Medium Tufted grass/sedge,0,0.2777777777777778
Radial,9,21,False,True,False,Medium Tufted grass/sedge,3,0.0
Radial,9,21,False,True,False,Medium Tufted grass/sedge,6,0.03333333333333333
Radial,9,21,False,True,False,Prostrate or Mat-forming Forb/Herb,0,0.011111111111111112
Radial,9,21,False,True,False,Prostrate or Mat-forming Forb/Herb,3,0.03333333333333333
Radial,9,21,False,True,False,Prostrate or Mat-forming Forb/Herb,6,0.005555555555555556
Radial,9,21,False,True,False,Small Non-tufted grass/sedge,0,0.0
Radial,9,21,False,True,False,Small Non-tufted grass/sedge,3,0.03333333333333333
Radial,9,21,False,True,False,Small Non-tufted grass/sedge,6,0.0
Radial,9,21,False,True,False,Small Tufted grass/sedge,0,0.011111111111111112
Radial,9,21,False,True,False,Small Tufted grass/sedge,3,0.17222222222222222
Radial,9,21,False,True,False,Small Tufted grass/sedge,6,0.016666666666666666
Radial,9,21,False,True,True,Medium Forb/Herb,0,0.02
Radial,9,21,False,True,True,Medium Forb/Herb,3,0.12
Radial,9,21,False,True,True,Medium Forb/Herb,6,0.0
Radial,9,21,False,True,True,Medium Non-tufted grass/sedge,0,0.12
Radial,9,21,False,True,True,Medium Non-tufted grass/sedge,3,0.3
Radial,9,21,False,True,True,Medium Non-tufted grass/sedge,6,0.3
Radial,9,21,False,True,True,Prostrate or Mat-forming Forb/Herb,0,0.0
Radial,9,21,False,True,True,Prostrate or Mat-forming Forb/Herb,3,0.12
Radial,9,21,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.02
Radial,9,22,True,True,False,Large Forb/Herb,0,0.10828025477707007
Radial,9,22,True,True,False,Large Forb/Herb,3,0.012738853503184714
Radial,9,22,True,True,False,Large Forb/Herb,6,0.0
Radial,9,22,True,True,False,Large Tufted grass/sedge,0,0.006369426751592357
Radial,9,22,True,True,False,Large Tufted grass/sedge,3,0.006369426751592357
Radial,9,22,True,True,False,Large Tufted grass/sedge,6,0.0
Radial,9,22,True,True,False,Medium Forb/Herb,0,0.03184713375796178
Radial,9,22,True,True,False,Medium Forb/Herb,3,0.03821656050955414
Radial,9,22,True,True,False,Medium Forb/Herb,6,0.050955414012738856
Radial,9,22,True,True,False,Medium Non-tufted grass/sedge,0,0.0
Radial,9,22,True,True,False,Medium Non-tufted grass/sedge,3,0.0
Radial,9,22,True,True,False,Medium Non-tufted grass/sedge,6,0.006369426751592357
Radial,9,22,True,True,False,Medium Tufted grass/sedge,0,0.0
Radial,9,22,True,True,False,Medium Tufted grass/sedge,3,0.0
Radial,9,22,True,True,False,Medium Tufted grass/sedge,6,0.044585987261146494
Radial,9,22,True,True,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Radial,9,22,True,True,False,Prostrate or Mat-forming Forb/Herb,3,0.006369426751592357
Radial,9,22,True,True,False,Prostrate or Mat-forming Forb/Herb,6,0.006369426751592357
Radial,9,22,True,True,False,Small Tufted grass/sedge,0,0.09554140127388536
Radial,9,22,True,True,False,Small Tufted grass/sedge,3,0.49044585987261147
Radial,9,22,True,True,False,Small Tufted grass/sedge,6,0.09554140127388536
Radial,9,22,True,True,True,Medium Forb/Herb,0,0.030303030303030304
Radial,9,22,True,True,True,Medium Forb/Herb,3,0.18181818181818182
Radial,9,22,True,True,True,Medium Forb/Herb,6,0.030303030303030304
Radial,9,22,True,True,True,Medium Non-tufted grass/sedge,0,0.030303030303030304
Radial,9,22,True,True,True,Medium Non-tufted grass/sedge,3,0.45454545454545453
Radial,9,22,True,True,True,Medium Non-tufted grass/sedge,6,0.0
Radial,9,22,True,True,True,Prostrate or Mat-forming Forb/Herb,0,0.030303030303030304
Radial,9,22,True,True,True,Prostrate or Mat-forming Forb/Herb,3,0.18181818181818182
Radial,9,22,True,True,True,Prostrate or Mat-forming Forb/Herb,6,0.030303030303030304
Radial,9,22,True,True,True,Small Tufted grass/sedge,0,0.0
Radial,9,22,True,True,True,Small Tufted grass/sedge,3,0.0
Radial,9,22,True,True,True,Small Tufted grass/sedge,6,0.030303030303030304
Radial,9,23,False,True,False,Large Forb/Herb,0,0.08653846153846154
Radial,9,23,False,True,False,Large Forb/Herb,3,0.07692307692307693
Radial,9,23,False,True,False,Large Forb/Herb,6,0.009615384615384616
Radial,9,23,False,True,False,Medium Forb/Herb,0,0.07692307692307693
Radial,9,23,False,True,False,Medium Forb/Herb,3,0.19230769230769232
Radial,9,23,False,True,False,Medium Forb/Herb,6,0.038461538461538464
Radial,9,23,False,True,False,Medium Tufted grass/sedge,0,0.0
Radial,9,23,False,True,False,Medium Tufted grass/sedge,3,0.0
Radial,9,23,False,True,False,Medium Tufted grass/sedge,6,0.009615384615384616
Radial,9,23,False,True,False,Prostrate or Mat-forming Forb/Herb,0,0.028846153846153848
Radial,9,23,False,True,False,Prostrate or Mat-forming Forb/Herb,3,0.0673076923076923
Radial,9,23,False,True,False,Prostrate or Mat-forming Forb/Herb,6,0.0673076923076923
Radial,9,23,False,True,False,Small Non-tufted grass/sedge,0,0.0
Radial,9,23,False,True,False,Small Non-tufted grass/sedge,3,0.057692307692307696
Radial,9,23,False,True,False,Small Non-tufted grass/sedge,6,0.0
Radial,9,23,False,True,False,Small Tufted grass/sedge,0,0.057692307692307696
Radial,9,23,False,True,False,Small Tufted grass/sedge,3,0.21153846153846154
Radial,9,23,False,True,False,Small Tufted grass/sedge,6,0.019230769230769232
Radial,9,23,False,True,True,Medium Forb/Herb,0,0.015873015873015872
Radial,9,23,False,True,True,Medium Forb/Herb,3,0.15079365079365079
Radial,9,23,False,True,True,Medium Forb/Herb,6,0.023809523809523808
Radial,9,23,False,True,True,Medium Non-tufted grass/sedge,0,0.11904761904761904
Radial,9,23,False,True,True,Medium Non-tufted grass/sedge,3,0.11904761904761904
Radial,9,23,False,True,True,Medium Non-tufted grass/sedge,6,0.047619047619047616
Radial,9,23,False,True,True,Prostrate or Mat-forming Forb/Herb,0,0.3968253968253968
Radial,9,23,False,True,True,Prostrate or Mat-forming Forb/Herb,3,0.11904761904761904
Radial,9,23,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.007936507936507936
Radial,9,24,True,True,False,Large Forb/Herb,0,0.02877697841726619
Radial,9,24,True,True,False,Large Forb/Herb,3,0.1223021582733813
Radial,9,24,True,True,False,Large Forb/Herb,6,0.007194244604316547
Radial,9,24,True,True,False,Large Tufted grass/sedge,0,0.0
Radial,9,24,True,True,False,Large Tufted grass/sedge,3,0.007194244604316547
Radial,9,24,True,True,False,Large Tufted grass/sedge,6,0.0
Radial,9,24,True,True,False,Medium Forb/Herb,0,0.15827338129496402
Radial,9,24,True,True,False,Medium Forb/Herb,3,0.41007194244604317
Radial,9,24,True,True,False,Medium Forb/Herb,6,0.007194244604316547
Radial,9,24,True,True,False,Prostrate or Mat-forming Forb/Herb,0,0.007194244604316547
Radial,9,24,True,True,False,Prostrate or Mat-forming Forb/Herb,3,0.04316546762589928
Radial,9,24,True,True,False,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,9,24,True,True,False,Small Tufted grass/sedge,0,0.014388489208633094
Radial,9,24,True,True,False,Small Tufted grass/sedge,3,0.19424460431654678
Radial,9,24,True,True,False,Small Tufted grass/sedge,6,0.0
Radial,9,24,True,True,True,Large Forb/Herb,0,0.0
Radial,9,24,True,True,True,Large Forb/Herb,3,0.029850746268656716
Radial,9,24,True,True,True,Large Forb/Herb,6,0.0
Radial,9,24,True,True,True,Large Shrub to Medium Tree,0,0.0
Radial,9,24,True,True,True,Large Shrub to Medium Tree,3,0.029850746268656716
Radial,9,24,True,True,True,Large Shrub to Medium Tree,6,0.004975124378109453
Radial,9,24,True,True,True,Medium Forb/Herb,0,0.0
Radial,9,24,True,True,True,Medium Forb/Herb,3,0.004975124378109453
Radial,9,24,True,True,True,Medium Forb/Herb,6,0.0
Radial,9,24,True,True,True,Medium Non-tufted grass/sedge,0,0.07462686567164178
Radial,9,24,True,True,True,Medium Non-tufted grass/sedge,3,0.44776119402985076
Radial,9,24,True,True,True,Medium Non-tufted grass/sedge,6,0.07462686567164178
Radial,9,24,True,True,True,Prostrate or Mat-forming Forb/Herb,0,0.07462686567164178
Radial,9,24,True,True,True,Prostrate or Mat-forming Forb/Herb,3,0.14925373134328357
Radial,9,24,True,True,True,Prostrate or Mat-forming Forb/Herb,6,0.004975124378109453
Radial,9,24,True,True,True,Shrub,0,0.029850746268656716
Radial,9,24,True,True,True,Shrub,3,0.07462686567164178
Radial,9,24,True,True,True,Shrub,6,0.0
Radial,9,25,False,True,False,Large Forb/Herb,0,0.0182648401826484
Radial,9,25,False,True,False,Large Forb/Herb,3,0.0319634703196347
Radial,9,25,False,True,False,Large Forb/Herb,6,0.0091324200913242
Radial,9,25,False,True,False,Medium Forb/Herb,0,0.0593607305936073
Radial,9,25,False,True,False,Medium Forb/Herb,3,0.2465753424657534
Radial,9,25,False,True,False,Medium Forb/Herb,6,0.0365296803652968
Radial,9,25,False,True,False,Medium Tufted grass/sedge,0,0.0
Radial,9,25,False,True,False,Medium Tufted grass/sedge,3,0.0958904109589041
Radial,9,25,False,True,False,Medium Tufted grass/sedge,6,0.0
Radial,9,25,False,True,False,Prostrate or Mat-forming Forb/Herb,0,0.0091324200913242
Radial,9,25,False,True,False,Prostrate or Mat-forming Forb/Herb,3,0.0273972602739726
Radial,9,25,False,True,False,Prostrate or Mat-forming Forb/Herb,6,0.0091324200913242
Radial,9,25,False,True,False,Small Tufted grass/sedge,0,0.319634703196347
Radial,9,25,False,True,False,Small Tufted grass/sedge,3,0.0
Radial,9,25,False,True,False,Small Tufted grass/sedge,6,0.136986301369863
Radial,9,25,False,True,True,Medium Forb/Herb,0,0.010309278350515464
Radial,9,25,False,True,True,Medium Forb/Herb,3,0.005154639175257732
Radial,9,25,False,True,True,Medium Forb/Herb,6,0.010309278350515464
Radial,9,25,False,True,True,Medium Non-tufted grass/sedge,0,0.36082474226804123
Radial,9,25,False,True,True,Medium Non-tufted grass/sedge,3,0.5670103092783505
Radial,9,25,False,True,True,Medium Non-tufted grass/sedge,6,0.005154639175257732
Radial,9,25,False,True,True,Prostrate or Mat-forming Forb/Herb,0,0.0
Radial,9,25,False,True,True,Prostrate or Mat-forming Forb/Herb,3,0.030927835051546393
Radial,9,25,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.005154639175257732
Radial,9,25,False,True,True,Small Tufted grass/sedge,0,0.0
Radial,9,25,False,True,True,Small Tufted grass/sedge,3,0.005154639175257732
