Treatment,Plot Number,Quadrat Number,Fenced,Gap,Life Form,Year,0
Radial,7,31,False,True,Large Tufted grass/sedge,3,0.30303030303030304
Radial,7,31,False,True,Large Tufted grass/sedge,6,0.0
Radial,7,31,False,True,Medium Forb/Herb,0,0.025252525252525252
Radial,7,31,False,True,Medium Forb/Herb,3,0.06565656565656566
Radial,7,31,False,True,Medium Forb/Herb,6,0.010101010101010102
Radial,7,31,False,True,Medium Non-tufted grass/sedge,0,0.0
Radial,7,31,False,True,Medium Non-tufted grass/sedge,3,0.010101010101010102
Radial,7,31,False,True,Medium Non-tufted grass/sedge,6,0.005050505050505051
Radial,7,31,False,True,Medium Tufted grass/sedge,0,0.005050505050505051
Radial,7,31,False,True,Medium Tufted grass/sedge,3,0.0
Radial,7,31,False,True,Medium Tufted grass/sedge,6,0.005050505050505051
Radial,7,31,False,True,Prostrate or Mat-forming Forb/Herb,0,0.015151515151515152
Radial,7,31,False,True,Prostrate or Mat-forming Forb/Herb,3,0.10101010101010101
Radial,7,31,False,True,Prostrate or Mat-forming Forb/Herb,6,0.010101010101010102
Radial,7,31,False,True,Small Tufted grass/sedge,0,0.20202020202020202
Radial,7,31,False,True,Small Tufted grass/sedge,3,0.015151515151515152
Radial,7,31,False,True,Small Tufted grass/sedge,6,0.010101010101010102
Radial,7,32,True,False,Large Forb/Herb,0,0.014084507042253521
Radial,7,32,True,False,Large Forb/Herb,3,0.004694835680751174
Radial,7,32,True,False,Large Forb/Herb,6,0.004694835680751174
Radial,7,32,True,False,Medium Forb/Herb,0,0.046948356807511735
Radial,7,32,True,False,Medium Forb/Herb,3,0.03286384976525822
Radial,7,32,True,False,Medium Forb/Herb,6,0.028169014084507043
Radial,7,32,True,False,Medium Non-tufted grass/sedge,0,0.18779342723004694
Radial,7,32,True,False,Medium Non-tufted grass/sedge,3,0.18779342723004694
Radial,7,32,True,False,Medium Non-tufted grass/sedge,6,0.0
Radial,7,32,True,False,Prostrate or Mat-forming Forb/Herb,0,0.28169014084507044
Radial,7,32,True,False,Prostrate or Mat-forming Forb/Herb,3,0.051643192488262914
Radial,7,32,True,False,Prostrate or Mat-forming Forb/Herb,6,0.009389671361502348
Radial,7,32,True,False,Scrambler,0,0.0
Radial,7,32,True,False,Scrambler,3,0.004694835680751174
Radial,7,32,True,False,Scrambler,6,0.0
Radial,7,32,True,False,Small Non-tufted grass/sedge,0,0.004694835680751174
Radial,7,32,True,False,Small Non-tufted grass/sedge,3,0.0
Radial,7,32,True,False,Small Non-tufted grass/sedge,6,0.0
Radial,7,32,True,False,Small Tufted grass/sedge,0,0.09859154929577464
Radial,7,32,True,False,Small Tufted grass/sedge,3,0.028169014084507043
Radial,7,32,True,False,Small Tufted grass/sedge,6,0.014084507042253521
Radial,9,1,False,False,Large Forb/Herb,0,0.045454545454545456
Radial,9,1,False,False,Large Forb/Herb,3,0.02727272727272727
Radial,9,1,False,False,Large Forb/Herb,6,0.01818181818181818
Radial,9,1,False,False,Large Tufted grass/sedge,0,0.00909090909090909
Radial,9,1,False,False,Large Tufted grass/sedge,3,0.00909090909090909
Radial,9,1,False,False,Large Tufted grass/sedge,6,0.0
Radial,9,1,False,False,Medium Forb/Herb,0,0.12727272727272726
Radial,9,1,False,False,Medium Forb/Herb,3,0.05454545454545454
Radial,9,1,False,False,Medium Forb/Herb,6,0.09090909090909091
Radial,9,1,False,False,Medium Non-tufted grass/sedge,0,0.18181818181818182
Radial,9,1,False,False,Medium Non-tufted grass/sedge,3,0.00909090909090909
Radial,9,1,False,False,Medium Non-tufted grass/sedge,6,0.00909090909090909
Radial,9,1,False,False,Prostrate or Mat-forming Forb/Herb,0,0.03636363636363636
Radial,9,1,False,False,Prostrate or Mat-forming Forb/Herb,3,0.1
Radial,9,1,False,False,Prostrate or Mat-forming Forb/Herb,6,0.00909090909090909
Radial,9,1,False,False,Shrub,0,0.00909090909090909
Radial,9,1,False,False,Shrub,3,0.0
Radial,9,1,False,False,Shrub,6,0.0
Radial,9,1,False,False,Small Tufted grass/sedge,0,0.2
Radial,9,1,False,False,Small Tufted grass/sedge,3,0.045454545454545456
Radial,9,1,False,False,Small Tufted grass/sedge,6,0.01818181818181818
Radial,9,2,True,True,Large Forb/Herb,0,0.023809523809523808
Radial,9,2,True,True,Large Forb/Herb,3,0.17857142857142858
Radial,9,2,True,True,Large Forb/Herb,6,0.011904761904761904
Radial,9,2,True,True,Large Tufted grass/sedge,0,0.011904761904761904
Radial,9,2,True,True,Large Tufted grass/sedge,3,0.0
Radial,9,2,True,True,Large Tufted grass/sedge,6,0.0
Radial,9,2,True,True,Medium Forb/Herb,0,0.05952380952380952
Radial,9,2,True,True,Medium Forb/Herb,3,0.17857142857142858
Radial,9,2,True,True,Medium Forb/Herb,6,0.023809523809523808
Radial,9,2,True,True,Medium Non-tufted grass/sedge,0,0.023809523809523808
Radial,9,2,True,True,Medium Non-tufted grass/sedge,3,0.11904761904761904
Radial,9,2,True,True,Medium Non-tufted grass/sedge,6,0.023809523809523808
Radial,9,2,True,True,Medium Tufted grass/sedge,0,0.0
Radial,9,2,True,True,Medium Tufted grass/sedge,3,0.011904761904761904
Radial,9,2,True,True,Medium Tufted grass/sedge,6,0.0
Radial,9,2,True,True,Prostrate or Mat-forming Forb/Herb,0,0.023809523809523808
Radial,9,2,True,True,Prostrate or Mat-forming Forb/Herb,3,0.023809523809523808
Radial,9,2,True,True,Prostrate or Mat-forming Forb/Herb,6,0.011904761904761904
Radial,9,2,True,True,Small Forb/Herb,0,0.011904761904761904
Radial,9,2,True,True,Small Forb/Herb,3,0.0
Radial,9,2,True,True,Small Forb/Herb,6,0.0
Radial,9,2,True,True,Small Tufted grass/sedge,0,0.11904761904761904
Radial,9,2,True,True,Small Tufted grass/sedge,3,0.13095238095238096
Radial,9,2,True,True,Small Tufted grass/sedge,6,0.011904761904761904
Radial,9,3,False,True,Large Forb/Herb,0,0.01020408163265306
Radial,9,3,False,True,Large Forb/Herb,3,0.01020408163265306
Radial,9,3,False,True,Large Forb/Herb,6,0.2193877551020408
Radial,9,3,False,True,Large Tufted grass/sedge,0,0.01020408163265306
Radial,9,3,False,True,Large Tufted grass/sedge,3,0.01020408163265306
Radial,9,3,False,True,Large Tufted grass/sedge,6,0.00510204081632653
Radial,9,3,False,True,Medium Forb/Herb,0,0.05102040816326531
Radial,9,3,False,True,Medium Forb/Herb,3,0.08673469387755102
Radial,9,3,False,True,Medium Forb/Herb,6,0.02040816326530612
Radial,9,3,False,True,Medium Non-tufted grass/sedge,0,0.05102040816326531
Radial,9,3,False,True,Medium Non-tufted grass/sedge,3,0.40816326530612246
Radial,9,3,False,True,Medium Non-tufted grass/sedge,6,0.01020408163265306
Radial,9,3,False,True,Prostrate or Mat-forming Forb/Herb,0,0.00510204081632653
Radial,9,3,False,True,Prostrate or Mat-forming Forb/Herb,3,0.01020408163265306
Radial,9,3,False,True,Prostrate or Mat-forming Forb/Herb,6,0.01020408163265306
Radial,9,3,False,True,Small Non-tufted grass/sedge,0,0.01020408163265306
Radial,9,3,False,True,Small Non-tufted grass/sedge,3,0.00510204081632653
Radial,9,3,False,True,Small Non-tufted grass/sedge,6,0.0
Radial,9,3,False,True,Small Tufted grass/sedge,0,0.01020408163265306
Radial,9,3,False,True,Small Tufted grass/sedge,3,0.015306122448979591
Radial,9,3,False,True,Small Tufted grass/sedge,6,0.01020408163265306
Radial,9,3,False,True,Tufted Ground Fern,0,0.01020408163265306
Radial,9,3,False,True,Tufted Ground Fern,3,0.01020408163265306
Radial,9,3,False,True,Tufted Ground Fern,6,0.01020408163265306
Radial,9,4,True,True,Large Forb/Herb,0,0.014084507042253521
Radial,9,4,True,True,Large Forb/Herb,3,0.06572769953051644
Radial,9,4,True,True,Large Forb/Herb,6,0.12206572769953052
Radial,9,4,True,True,Large Tufted grass/sedge,0,0.046948356807511735
Radial,9,4,True,True,Large Tufted grass/sedge,3,0.046948356807511735
Radial,9,4,True,True,Large Tufted grass/sedge,6,0.0
Radial,9,4,True,True,Medium Forb/Herb,0,0.03286384976525822
Radial,9,4,True,True,Medium Forb/Herb,3,0.04225352112676056
Radial,9,4,True,True,Medium Forb/Herb,6,0.014084507042253521
Radial,9,4,True,True,Medium Non-tufted grass/sedge,0,0.009389671361502348
Radial,9,4,True,True,Medium Non-tufted grass/sedge,3,0.009389671361502348
Radial,9,4,True,True,Medium Non-tufted grass/sedge,6,0.0
Radial,9,4,True,True,Medium Tufted grass/sedge,0,0.0
Radial,9,4,True,True,Medium Tufted grass/sedge,3,0.0
Radial,9,4,True,True,Medium Tufted grass/sedge,6,0.5633802816901409
Radial,9,4,True,True,Prostrate or Mat-forming Forb/Herb,0,0.009389671361502348
Radial,9,4,True,True,Prostrate or Mat-forming Forb/Herb,3,0.004694835680751174
Radial,9,4,True,True,Prostrate or Mat-forming Forb/Herb,6,0.004694835680751174
Radial,9,4,True,True,Small Tufted grass/sedge,0,0.004694835680751174
Radial,9,4,True,True,Small Tufted grass/sedge,3,0.009389671361502348
Radial,9,4,True,True,Small Tufted grass/sedge,6,0.0
Radial,9,5,False,False,Large Forb/Herb,0,0.12371134020618557
Radial,9,5,False,False,Large Forb/Herb,3,0.26804123711340205
Radial,9,5,False,False,Large Forb/Herb,6,0.010309278350515464
Radial,9,5,False,False,Medium Forb/Herb,0,0.041237113402061855
Radial,9,5,False,False,Medium Forb/Herb,3,0.08247422680412371
Radial,9,5,False,False,Medium Forb/Herb,6,0.020618556701030927
Radial,9,5,False,False,Medium Non-tufted grass/sedge,0,0.10309278350515463
Radial,9,5,False,False,Medium Non-tufted grass/sedge,3,0.10309278350515463
Radial,9,5,False,False,Medium Non-tufted grass/sedge,6,0.020618556701030927
Radial,9,5,False,False,Prostrate or Mat-forming Forb/Herb,0,0.12371134020618557
Radial,9,5,False,False,Prostrate or Mat-forming Forb/Herb,3,0.030927835051546393
Radial,9,5,False,False,Prostrate or Mat-forming Forb/Herb,6,0.020618556701030927
Radial,9,5,False,False,Small Tufted grass/sedge,0,0.020618556701030927
Radial,9,5,False,False,Small Tufted grass/sedge,3,0.020618556701030927
Radial,9,5,False,False,Small Tufted grass/sedge,6,0.010309278350515464
Radial,9,6,True,True,Large Forb/Herb,0,0.023809523809523808
Radial,9,6,True,True,Large Forb/Herb,3,0.023809523809523808
Radial,9,6,True,True,Large Forb/Herb,6,0.014285714285714285
Radial,9,6,True,True,Medium Forb/Herb,0,0.05714285714285714
Radial,9,6,True,True,Medium Forb/Herb,3,0.04285714285714286
Radial,9,6,True,True,Medium Forb/Herb,6,0.11428571428571428
Radial,9,6,True,True,Medium Non-tufted grass/sedge,0,0.47619047619047616
Radial,9,6,True,True,Medium Non-tufted grass/sedge,3,0.19047619047619047
Radial,9,6,True,True,Medium Non-tufted grass/sedge,6,0.009523809523809525
Radial,9,6,True,True,Medium Tufted grass/sedge,0,0.0
Radial,9,6,True,True,Medium Tufted grass/sedge,3,0.0
Radial,9,6,True,True,Medium Tufted grass/sedge,6,0.009523809523809525
Radial,9,6,True,True,Prostrate or Mat-forming Forb/Herb,0,0.004761904761904762
Radial,9,6,True,True,Prostrate or Mat-forming Forb/Herb,3,0.009523809523809525
Radial,9,6,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,9,6,True,True,Small Tufted grass/sedge,0,0.009523809523809525
Radial,9,6,True,True,Small Tufted grass/sedge,3,0.004761904761904762
Radial,9,6,True,True,Small Tufted grass/sedge,6,0.009523809523809525
Radial,9,7,False,True,Large Forb/Herb,0,0.08163265306122448
Radial,9,7,False,True,Large Forb/Herb,3,0.10204081632653061
Radial,9,7,False,True,Large Forb/Herb,6,0.04081632653061224
Radial,9,7,False,True,Large Tufted grass/sedge,0,0.04081632653061224
Radial,9,7,False,True,Large Tufted grass/sedge,3,0.04081632653061224
Radial,9,7,False,True,Large Tufted grass/sedge,6,0.0
Radial,9,7,False,True,Medium Forb/Herb,0,0.061224489795918366
Radial,9,7,False,True,Medium Forb/Herb,3,0.12244897959183673
Radial,9,7,False,True,Medium Forb/Herb,6,0.04081632653061224
Radial,9,7,False,True,Medium Non-tufted grass/sedge,0,0.02040816326530612
Radial,9,7,False,True,Medium Non-tufted grass/sedge,3,0.04081632653061224
Radial,9,7,False,True,Medium Non-tufted grass/sedge,6,0.02040816326530612
Radial,9,7,False,True,Medium Tufted grass/sedge,0,0.0
Radial,9,7,False,True,Medium Tufted grass/sedge,3,0.0
Radial,9,7,False,True,Medium Tufted grass/sedge,6,0.04081632653061224
Radial,9,7,False,True,Prostrate or Mat-forming Forb/Herb,0,0.04081632653061224
Radial,9,7,False,True,Prostrate or Mat-forming Forb/Herb,3,0.20408163265306123
Radial,9,7,False,True,Prostrate or Mat-forming Forb/Herb,6,0.02040816326530612
Radial,9,7,False,True,Small Tufted grass/sedge,0,0.02040816326530612
Radial,9,7,False,True,Small Tufted grass/sedge,3,0.04081632653061224
Radial,9,7,False,True,Small Tufted grass/sedge,6,0.02040816326530612
Radial,9,8,True,True,Large Forb/Herb,0,0.06532663316582915
Radial,9,8,True,True,Large Forb/Herb,3,0.02512562814070352
Radial,9,8,True,True,Large Forb/Herb,6,0.10050251256281408
Radial,9,8,True,True,Large Tufted grass/sedge,0,0.05025125628140704
Radial,9,8,True,True,Large Tufted grass/sedge,3,0.20100502512562815
Radial,9,8,True,True,Large Tufted grass/sedge,6,0.0
Radial,9,8,True,True,Medium Forb/Herb,0,0.035175879396984924
Radial,9,8,True,True,Medium Forb/Herb,3,0.020100502512562814
Radial,9,8,True,True,Medium Forb/Herb,6,0.010050251256281407
Radial,9,8,True,True,Medium Non-tufted grass/sedge,0,0.10050251256281408
Radial,9,8,True,True,Medium Non-tufted grass/sedge,3,0.005025125628140704
Radial,9,8,True,True,Medium Non-tufted grass/sedge,6,0.10050251256281408
Radial,9,8,True,True,Medium Tufted grass/sedge,0,0.0
Radial,9,8,True,True,Medium Tufted grass/sedge,3,0.0
Radial,9,8,True,True,Medium Tufted grass/sedge,6,0.20100502512562815
Radial,9,8,True,True,Prostrate or Mat-forming Forb/Herb,0,0.005025125628140704
Radial,9,8,True,True,Prostrate or Mat-forming Forb/Herb,3,0.005025125628140704
Radial,9,8,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Radial,9,8,True,True,Small Tufted grass/sedge,0,0.010050251256281407
Radial,9,8,True,True,Small Tufted grass/sedge,3,0.05527638190954774
Radial,9,8,True,True,Small Tufted grass/sedge,6,0.010050251256281407
Radial,9,9,False,True,Large Forb/Herb,0,0.020202020202020204
Radial,9,9,False,True,Large Forb/Herb,3,0.015151515151515152
Radial,9,9,False,True,Large Forb/Herb,6,0.005050505050505051
Radial,9,9,False,True,Medium Forb/Herb,0,0.045454545454545456
Radial,9,9,False,True,Medium Forb/Herb,3,0.08585858585858586
Radial,9,9,False,True,Medium Forb/Herb,6,0.015151515151515152
Radial,9,9,False,True,Medium Non-tufted grass/sedge,0,0.10101010101010101
Radial,9,9,False,True,Medium Non-tufted grass/sedge,3,0.20202020202020202
Radial,9,9,False,True,Medium Non-tufted grass/sedge,6,0.10101010101010101
Radial,9,9,False,True,Prostrate or Mat-forming Forb/Herb,0,0.3181818181818182
Radial,9,9,False,True,Prostrate or Mat-forming Forb/Herb,3,0.020202020202020204
Radial,9,9,False,True,Prostrate or Mat-forming Forb/Herb,6,0.005050505050505051
Radial,9,9,False,True,Small Tufted grass/sedge,0,0.005050505050505051
Radial,9,9,False,True,Small Tufted grass/sedge,3,0.05555555555555555
Radial,9,9,False,True,Small Tufted grass/sedge,6,0.005050505050505051
Radial,9,10,True,False,Climber,0,0.004694835680751174
Radial,9,10,True,False,Climber,3,0.0
Radial,9,10,True,False,Climber,6,0.0
Radial,9,10,True,False,Large Forb/Herb,0,0.018779342723004695
Radial,9,10,True,False,Large Forb/Herb,3,0.014084507042253521
Radial,9,10,True,False,Large Forb/Herb,6,0.009389671361502348
Radial,9,10,True,False,Medium Forb/Herb,0,0.046948356807511735
Radial,9,10,True,False,Medium Forb/Herb,3,0.09859154929577464
Radial,9,10,True,False,Medium Forb/Herb,6,0.014084507042253521
Radial,9,10,True,False,Medium Non-tufted grass/sedge,0,0.3755868544600939
Radial,9,10,True,False,Medium Non-tufted grass/sedge,3,0.009389671361502348
Radial,9,10,True,False,Medium Non-tufted grass/sedge,6,0.009389671361502348
Radial,9,10,True,False,Prostrate or Mat-forming Forb/Herb,0,0.046948356807511735
Radial,9,10,True,False,Prostrate or Mat-forming Forb/Herb,3,0.28169014084507044
Radial,9,10,True,False,Prostrate or Mat-forming Forb/Herb,6,0.004694835680751174
Radial,9,10,True,False,Small Tufted grass/sedge,0,0.009389671361502348
Radial,9,10,True,False,Small Tufted grass/sedge,3,0.009389671361502348
Radial,9,10,True,False,Small Tufted grass/sedge,6,0.046948356807511735
Radial,9,11,False,True,Large Forb/Herb,0,0.08
Radial,9,11,False,True,Large Forb/Herb,3,0.04
Radial,9,11,False,True,Large Forb/Herb,6,0.0
Radial,9,11,False,True,Medium Forb/Herb,0,0.04
Radial,9,11,False,True,Medium Forb/Herb,3,0.14
Radial,9,11,False,True,Medium Forb/Herb,6,0.06
Radial,9,11,False,True,Medium Non-tufted grass/sedge,0,0.02
Radial,9,11,False,True,Medium Non-tufted grass/sedge,3,0.4
Radial,9,11,False,True,Medium Non-tufted grass/sedge,6,0.04
Radial,9,11,False,True,Prostrate or Mat-forming Forb/Herb,0,0.0
Radial,9,11,False,True,Prostrate or Mat-forming Forb/Herb,3,0.04
Radial,9,11,False,True,Prostrate or Mat-forming Forb/Herb,6,0.02
Radial,9,11,False,True,Small Non-tufted grass/sedge,0,0.0
Radial,9,11,False,True,Small Non-tufted grass/sedge,3,0.02
Radial,9,11,False,True,Small Non-tufted grass/sedge,6,0.0
Radial,9,11,False,True,Small Tufted grass/sedge,0,0.02
Radial,9,11,False,True,Small Tufted grass/sedge,3,0.06
Radial,9,11,False,True,Small Tufted grass/sedge,6,0.02
Radial,9,12,True,True,Climber,0,0.005952380952380952
Radial,9,12,True,True,Climber,3,0.005952380952380952
Radial,9,12,True,True,Climber,6,0.0
Radial,9,12,True,True,Large Forb/Herb,0,0.13095238095238096
Radial,9,12,True,True,Large Forb/Herb,3,0.11904761904761904
Radial,9,12,True,True,Large Forb/Herb,6,0.25
Radial,9,12,True,True,Medium Forb/Herb,0,0.017857142857142856
Radial,9,12,True,True,Medium Forb/Herb,3,0.03571428571428571
Radial,9,12,True,True,Medium Forb/Herb,6,0.047619047619047616
Radial,9,12,True,True,Medium Non-tufted grass/sedge,0,0.011904761904761904
Radial,9,12,True,True,Medium Non-tufted grass/sedge,3,0.011904761904761904
Radial,9,12,True,True,Medium Non-tufted grass/sedge,6,0.005952380952380952
Radial,9,12,True,True,Prostrate or Mat-forming Forb/Herb,0,0.017857142857142856
Radial,9,12,True,True,Prostrate or Mat-forming Forb/Herb,3,0.06547619047619048
Radial,9,12,True,True,Prostrate or Mat-forming Forb/Herb,6,0.011904761904761904
Radial,9,12,True,True,Small Tufted grass/sedge,0,0.23809523809523808
Radial,9,12,True,True,Small Tufted grass/sedge,3,0.011904761904761904
Radial,9,12,True,True,Small Tufted grass/sedge,6,0.011904761904761904
Radial,9,13,False,True,Large Forb/Herb,0,0.15
Radial,9,13,False,True,Large Forb/Herb,3,0.05
Radial,9,13,False,True,Large Forb/Herb,6,0.05
Radial,9,13,False,True,Medium Forb/Herb,0,0.2
Radial,9,13,False,True,Medium Forb/Herb,3,0.15
Radial,9,13,False,True,Medium Forb/Herb,6,0.05
Radial,9,13,False,True,Medium Non-tufted grass/sedge,0,0.05
Radial,9,13,False,True,Medium Non-tufted grass/sedge,3,0.0
Radial,9,13,False,True,Medium Non-tufted grass/sedge,6,0.0
Radial,9,13,False,True,Prostrate or Mat-forming Forb/Herb,0,0.05
Radial,9,13,False,True,Prostrate or Mat-forming Forb/Herb,3,0.05
Radial,9,13,False,True,Prostrate or Mat-forming Forb/Herb,6,0.05
Radial,9,13,False,True,Small Tufted grass/sedge,0,0.0
Radial,9,13,False,True,Small Tufted grass/sedge,3,0.1
Radial,9,13,False,True,Small Tufted grass/sedge,6,0.05
Radial,9,14,True,False,Large Forb/Herb,0,0.014285714285714285
Radial,9,14,True,False,Large Forb/Herb,3,0.02142857142857143
Radial,9,14,True,False,Large Forb/Herb,6,0.02142857142857143
Radial,9,14,True,False,Large Tufted grass/sedge,0,0.14285714285714285
Radial,9,14,True,False,Large Tufted grass/sedge,3,0.014285714285714285
Radial,9,14,True,False,Large Tufted grass/sedge,6,0.0
Radial,9,14,True,False,Medium Forb/Herb,0,0.03571428571428571
Radial,9,14,True,False,Medium Forb/Herb,3,0.05714285714285714
Radial,9,14,True,False,Medium Forb/Herb,6,0.05
