,Year_monitoring,Date_monitoring,Plot_number,Plot_treatment,Quadrat_number,Quadrat_fenced,Quadrat_gap_or_no,Record_ID,T002_Flora_Species_name,Score,Key,Scientific Name,Common Name,Family Name,Division Name,Life Form
10915,3,2015-10-07,12,Gap,3,False,In Gap,5159,Cerastium sp.,0.5,Cerastium sp.,,,,,
10916,3,2015-10-07,12,Gap,3,False,In Gap,5160,Conyza sumatrensis,0.5,Conyza sumatrensis,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb
10917,3,2015-10-07,12,Gap,3,False,In Gap,5161,Cotula australis,1.0,Cotula australis,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb
10918,3,2015-10-07,12,Gap,3,False,In Gap,5162,Dichondra repens,2.0,Dichondra repens,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
10919,3,2015-10-07,12,Gap,3,False,In Gap,5165,Hypochaeris spp,2.0,Hypochoeris glabra,Hypochoeris glabra,Smooth Cat's-ear,Asteraceae,Dicotyledons,Medium Forb/Herb
10920,3,2015-10-07,12,Gap,3,False,In Gap,5155,Aira spp.,2.0,Aira spp.,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge
10921,3,2015-10-07,12,Gap,3,False,In Gap,5163,Euchiton spp,0.5,Euchiton spp,,,,,
10922,3,2015-10-07,12,Gap,3,False,In Gap,5168,Oxalis sp 2.,0.5,Oxalis hirta,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb
10923,3,2015-10-07,12,Gap,3,False,In Gap,5166,Lomandra longifolia,0.5,Lomandra longifolia,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb
10924,3,2015-10-07,12,Gap,3,False,In Gap,5167,Microlaena stipoides,3.0,Microlaena stipoides,,,,,
10925,0,2015-10-04,12,Gap,4,True,In Gap,10280,Hypochaeris spp,0.5,Hypochoeris glabra,Hypochoeris glabra,Smooth Cat's-ear,Asteraceae,Dicotyledons,Medium Forb/Herb
10926,0,2015-10-04,12,Gap,4,True,In Gap,10284,Oxalis sp (weed),0.5,Oxalis bowiei,Oxalis bowiei,Bowie Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb
10927,0,2015-10-04,12,Gap,4,True,In Gap,10281,Lagenophora spp,1.0,Lagenophora montana,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb
10928,0,2015-10-04,12,Gap,4,True,In Gap,10282,Lomandra longifolia,3.0,Lomandra longifolia,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb
10929,0,2015-10-04,12,Gap,4,True,In Gap,10283,Microlaena stipoides,4.0,Microlaena stipoides,,,,,
10930,0,2015-10-04,12,Gap,4,True,In Gap,10285,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb
10931,0,2015-10-04,12,Gap,4,True,In Gap,10286,Trifolium sp.,0.5,Trifolium dubium,Trifolium dubium,Suckling Clover,Fabaceae,Dicotyledons,Medium Forb/Herb
10932,0,2015-10-04,12,Gap,4,True,In Gap,10287,Viola hederaceae,0.5,Viola hederaceae,,,,,
10933,0,2015-10-04,12,Gap,4,True,In Gap,10288,Wahlenbergia spp,1.0,Wahlenbergia ceracea,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb
10934,0,2015-10-04,12,Gap,4,True,In Gap,10274,Rytidosperma spp.,4.0,Rytidosperma australe,Rytidosperma australe,Southern Sheep-grass,Poaceae,Monocotyledons,Tiny Non-tufted grass/sedge
10935,0,2015-10-04,12,Gap,4,True,In Gap,10273,Anagallis arvensis,0.5,Anagallis arvensis,Anagallis arvensis,Pimpernel,Primulaceae,Dicotyledons,Medium Forb/Herb
10936,0,2015-10-04,12,Gap,4,True,In Gap,10278,Conyza sumatrensis,0.5,Conyza sumatrensis,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb
10937,0,2015-10-04,12,Gap,4,True,In Gap,10279,Desmodium gunnii,0.5,Desmodium gunnii,Desmodium gunnii,Southern Tick-trefoil,Fabaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
10938,0,2015-10-04,12,Gap,4,True,In Gap,10275,Austrostipa spp,0.5,Austrostipa rudis,Austrostipa rudis,Veined Spear-grass,Poaceae,Monocotyledons,Large Tufted grass/sedge
10939,0,2015-10-04,12,Gap,4,True,In Gap,10277,Centaurium erythraea,0.5,Centaurium erythraea,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb
10940,0,2015-10-04,12,Gap,4,True,In Gap,10276,Carex spp,0.5,Carex iynx,Carex iynx,Tussock Sedge,Cyperaceae,Monocotyledons,Medium Tufted grass/sedge
10941,6,2019-10-09,12,Gap,4,True,,15444,Themeda triandra,0.5,Themeda triandra,Themeda triandra,Kangaroo Grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge
10942,6,2019-10-09,12,Gap,4,True,,15446,Viola betonicifolia,0.5,Viola betonicifolia,Viola betonicifolia,Showy Violet,Violaceae,Dicotyledons,Medium Forb/Herb
10943,6,2019-10-09,12,Gap,4,True,,15443,Poa labillardieri,2.0,Poa labillardierei,Poa labillardierei,Common Tussock-grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge
10944,6,2019-10-09,12,Gap,4,True,,15441,Microlaena stipoides,1.0,Microlaena stipoides,,,,,
10945,6,2019-10-09,12,Gap,4,True,,15442,Microtis sp.,0.5,Microtis sp.,,,,,
10946,6,2019-10-09,12,Gap,4,True,,15438,Carex spp,0.5,Carex iynx,Carex iynx,Tussock Sedge,Cyperaceae,Monocotyledons,Medium Tufted grass/sedge
10947,6,2019-10-09,12,Gap,4,True,,15445,Tricoryne elatior,0.5,Tricoryne elatior,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Monocotyledons,Large Forb/Herb
10948,6,2019-10-09,12,Gap,4,True,,15440,Lomandra longifolia,4.0,Lomandra longifolia,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb
10949,6,2019-10-09,12,Gap,4,True,,15439,Lagenophora spp,1.0,Lagenophora montana,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb
10950,6,2019-10-09,12,Gap,4,True,,15437,Austrostipa scabra,1.0,Austrostipa scabra,Austrostipa scabra,Rough Spear-grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge
10951,3,2015-10-07,12,Gap,4,True,In Gap,5193,Poa spp,1.0,Poa fax,Poa fax,Scaly Poa,Poaceae,Monocotyledons,Small Non-tufted grass/sedge
10952,3,2015-10-07,12,Gap,4,True,In Gap,5199,Medicago spp.,0.5,Medicago spp.,,,,,
10953,3,2015-10-07,12,Gap,4,True,In Gap,5191,Lomandra longifolia,3.0,Lomandra longifolia,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb
10954,3,2015-10-07,12,Gap,4,True,In Gap,5195,Senecio spp,0.5,Senecio spp,,,,,
10955,3,2015-10-07,12,Gap,4,True,In Gap,5194,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb
10956,3,2015-10-07,12,Gap,4,True,In Gap,5196,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb
10957,3,2015-10-07,12,Gap,4,True,In Gap,5197,Ranunculus pimelo sp pimelo,0.5,Ranunculus pimelo sp pimelo,,,,,
10958,3,2015-10-07,12,Gap,4,True,In Gap,5192,Microlaena stipoides,1.0,Microlaena stipoides,,,,,
10959,3,2015-10-07,12,Gap,4,True,In Gap,5190,Lagenophora spp,1.0,Lagenophora montana,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb
10960,3,2015-10-07,12,Gap,4,True,In Gap,5189,Glycine clandestina,1.0,Glycine clandestina,Glycine clandestina,Twining Glycine,Fabaceae,Dicotyledons,Climber
10961,3,2015-10-07,12,Gap,4,True,In Gap,5183,Arthropodium spp,0.5,Arthropodium minus,Arthropodium minus,Small Vanilla-lily,Anthericaceae,Monocotyledons,Large Forb/Herb
10962,3,2015-10-07,12,Gap,4,True,In Gap,5184,Austrostipa spp,1.0,Austrostipa rudis,Austrostipa rudis,Veined Spear-grass,Poaceae,Monocotyledons,Large Tufted grass/sedge
10963,3,2015-10-07,12,Gap,4,True,In Gap,5188,Dichondra repens,1.0,Dichondra repens,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
10964,3,2015-10-07,12,Gap,4,True,In Gap,5187,Desmodium gunnii,0.5,Desmodium gunnii,Desmodium gunnii,Southern Tick-trefoil,Fabaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
10965,3,2015-10-07,12,Gap,4,True,In Gap,5186,Conyza sumatrensis,0.5,Conyza sumatrensis,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb
10966,3,2015-10-07,12,Gap,4,True,In Gap,5185,Carex spp,0.5,Carex iynx,Carex iynx,Tussock Sedge,Cyperaceae,Monocotyledons,Medium Tufted grass/sedge
10967,0,2015-10-04,12,Gap,5,False,Not in Gap,10296,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb
10968,0,2015-10-04,12,Gap,5,False,Not in Gap,10293,Austrostipa spp,2.0,Austrostipa rudis,Austrostipa rudis,Veined Spear-grass,Poaceae,Monocotyledons,Large Tufted grass/sedge
10969,0,2015-10-04,12,Gap,5,False,Not in Gap,10299,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb
10970,0,2015-10-04,12,Gap,5,False,Not in Gap,10298,Viola betonicifolia,0.5,Viola betonicifolia,Viola betonicifolia,Showy Violet,Violaceae,Dicotyledons,Medium Forb/Herb
10971,0,2015-10-04,12,Gap,5,False,Not in Gap,10297,Sonchus spp,0.5,Sonchus spp,,,,,
10972,0,2015-10-04,12,Gap,5,False,Not in Gap,10292,Rytidosperma spp.,1.0,Rytidosperma australe,Rytidosperma australe,Southern Sheep-grass,Poaceae,Monocotyledons,Tiny Non-tufted grass/sedge
10973,0,2015-10-04,12,Gap,5,False,Not in Gap,10295,Microlaena stipoides,2.0,Microlaena stipoides,,,,,
10974,0,2015-10-04,12,Gap,5,False,Not in Gap,10294,Einadia nutans,1.0,Einadia hastata,Einadia hastata,Saloop,Chenopodiaceae,Dicotyledons,Medium Forb/Herb
10975,6,2019-10-09,12,Gap,5,False,,15454,Einadia nutans,1.0,Einadia hastata,Einadia hastata,Saloop,Chenopodiaceae,Dicotyledons,Medium Forb/Herb
10976,6,2019-10-09,12,Gap,5,False,,15461,Exocarpus cupressiformis,0.5,Exocarpos cupressiformis,Exocarpos cupressiformis,Cherry Ballart,Santalaceae,Dicotyledons,Large Shrub to Medium Tree
10977,6,2019-10-09,12,Gap,5,False,,15460,Viola betonicifolia,0.5,Viola betonicifolia,Viola betonicifolia,Showy Violet,Violaceae,Dicotyledons,Medium Forb/Herb
10978,6,2019-10-09,12,Gap,5,False,,15452,Carex breviculmis,0.5,Carex breviculmis,Carex breviculmis,Common Grass-sedge,Cyperaceae,Monocotyledons,Small Tufted grass/sedge
10979,6,2019-10-09,12,Gap,5,False,,15459,Themeda triandra,0.5,Themeda triandra,Themeda triandra,Kangaroo Grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge
10980,6,2019-10-09,12,Gap,5,False,,15451,Austrostipa scabra,1.0,Austrostipa scabra,Austrostipa scabra,Rough Spear-grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge
10981,6,2019-10-09,12,Gap,5,False,,15456,Oxalis (native),0.5,Oxalis bowiei,Oxalis bowiei,Bowie Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb
10982,6,2019-10-09,12,Gap,5,False,,15457,Rytidosperma pencilata,0.5,Rytidosperma pencilata,,,,,
10983,6,2019-10-09,12,Gap,5,False,,15455,Lagenophora spp,0.5,Lagenophora montana,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb
10984,6,2019-10-09,12,Gap,5,False,,15453,Crassula sieberiana,0.5,Crassula sieberiana s.l.,Crassula sieberiana s.l.,Sieber Crassula,Crassulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
10985,6,2019-10-09,12,Gap,5,False,,15458,Senecio phelleus,0.5,Senecio minimus,Senecio minimus,Shrubby Fireweed,Asteraceae,Dicotyledons,Large Forb/Herb
10986,3,2015-10-07,12,Gap,5,False,Not in Gap,5219,Wahlenbergia spp,1.0,Wahlenbergia ceracea,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb
10987,3,2015-10-07,12,Gap,5,False,Not in Gap,5218,Rytidosperma spp.,0.5,Rytidosperma australe,Rytidosperma australe,Southern Sheep-grass,Poaceae,Monocotyledons,Tiny Non-tufted grass/sedge
10988,3,2015-10-07,12,Gap,5,False,Not in Gap,5215,Sonchus spp,0.5,Sonchus spp,,,,,
10989,3,2015-10-07,12,Gap,5,False,Not in Gap,5216,Dactylis glomerata,0.5,Dactylis glomerata,Dactylis glomerata,Cocksfoot,Poaceae,Monocotyledons,Medium Tufted grass/sedge
10990,3,2015-10-07,12,Gap,5,False,Not in Gap,5217,Viola betonicifolia,0.5,Viola betonicifolia,Viola betonicifolia,Showy Violet,Violaceae,Dicotyledons,Medium Forb/Herb
10991,3,2015-10-07,12,Gap,5,False,Not in Gap,5214,Senecio spp,0.5,Senecio spp,,,,,
10992,3,2015-10-07,12,Gap,5,False,Not in Gap,5220,Ranunculus pimelo sp pimelo,0.5,Ranunculus pimelo sp pimelo,,,,,
10993,3,2015-10-07,12,Gap,5,False,Not in Gap,5204,Cirsium vulgare,0.5,Cirsium vulgare,Cirsium vulgare,Spear Thistle,Asteraceae,Dicotyledons,Large Forb/Herb
10994,3,2015-10-07,12,Gap,5,False,Not in Gap,5205,Conyza sumatrensis,1.0,Conyza sumatrensis,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb
10995,3,2015-10-07,12,Gap,5,False,Not in Gap,5206,Dichondra repens,1.0,Dichondra repens,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
10996,3,2015-10-07,12,Gap,5,False,Not in Gap,5207,Einadia nutans,1.0,Einadia hastata,Einadia hastata,Saloop,Chenopodiaceae,Dicotyledons,Medium Forb/Herb
10997,3,2015-10-07,12,Gap,5,False,Not in Gap,5213,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb
10998,3,2015-10-07,12,Gap,5,False,Not in Gap,5208,Hypochaeris spp,1.0,Hypochoeris glabra,Hypochoeris glabra,Smooth Cat's-ear,Asteraceae,Dicotyledons,Medium Forb/Herb
10999,3,2015-10-07,12,Gap,5,False,Not in Gap,5209,Lagenophora spp,0.5,Lagenophora montana,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb
11000,3,2015-10-07,12,Gap,5,False,Not in Gap,5210,Linaria pelisseriana,0.5,Linaria pelisseriana,Linaria pelisseriana,Pelisser's Toad-flax,Veronicaceae,Dicotyledons,Medium Forb/Herb
11001,3,2015-10-07,12,Gap,5,False,Not in Gap,5211,Microlaena stipoides,1.0,Microlaena stipoides,,,,,
11002,3,2015-10-07,12,Gap,5,False,Not in Gap,5212,Oxalis sp 2.,0.5,Oxalis hirta,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb
11003,0,2015-10-04,12,Gap,6,True,In Gap,10310,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb
11004,0,2015-10-04,12,Gap,6,True,In Gap,10311,Hypochaeris spp,0.5,Hypochoeris glabra,Hypochoeris glabra,Smooth Cat's-ear,Asteraceae,Dicotyledons,Medium Forb/Herb
11005,0,2015-10-04,12,Gap,6,True,In Gap,10312,Lagenophora spp,0.5,Lagenophora montana,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb
11006,0,2015-10-04,12,Gap,6,True,In Gap,10313,Lomandra longifolia,6.0,Lomandra longifolia,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb
11007,0,2015-10-04,12,Gap,6,True,In Gap,10315,Viola betonicifolia,0.5,Viola betonicifolia,Viola betonicifolia,Showy Violet,Violaceae,Dicotyledons,Medium Forb/Herb
11008,0,2015-10-04,12,Gap,6,True,In Gap,10314,Microlaena stipoides,0.5,Microlaena stipoides,,,,,
11009,0,2015-10-04,12,Gap,6,True,In Gap,10303,Rytidosperma spp.,1.0,Rytidosperma australe,Rytidosperma australe,Southern Sheep-grass,Poaceae,Monocotyledons,Tiny Non-tufted grass/sedge
11010,0,2015-10-04,12,Gap,6,True,In Gap,10309,Eucalyptus tereteticornis,0.5,Eucalyptus alaticaulis,Eucalyptus alaticaulis,Grampians Grey-gum,Myrtaceae,Dicotyledons,Mallee Tree
11011,0,2015-10-04,12,Gap,6,True,In Gap,10304,Briza minor,0.5,Briza minor,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge
11012,0,2015-10-04,12,Gap,6,True,In Gap,10305,Conyza sumatrensis,0.5,Conyza sumatrensis,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb
11013,0,2015-10-04,12,Gap,6,True,In Gap,10306,Crassula spp,0.5,Crassula spp,,,,,
11014,0,2015-10-04,12,Gap,6,True,In Gap,10307,Desmodium gunnii,0.5,Desmodium gunnii,Desmodium gunnii,Southern Tick-trefoil,Fabaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
11015,0,2015-10-04,12,Gap,6,True,In Gap,10308,Dichondra repens,0.5,Dichondra repens,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
11016,6,2019-10-09,12,Gap,6,True,,15473,Lomandra longifolia,3.0,Lomandra longifolia,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb
11017,6,2019-10-09,12,Gap,6,True,,15471,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb
11018,6,2019-10-09,12,Gap,6,True,,15472,Lagenophora spp,0.5,Lagenophora montana,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb
11019,6,2019-10-09,12,Gap,6,True,,15474,Microlaena stipoides,1.0,Microlaena stipoides,,,,,
11020,6,2019-10-09,12,Gap,6,True,,15475,Oxalis (native),0.5,Oxalis bowiei,Oxalis bowiei,Bowie Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb
11021,6,2019-10-09,12,Gap,6,True,,15476,Poa labillardieri,2.0,Poa labillardierei,Poa labillardierei,Common Tussock-grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge
11022,6,2019-10-09,12,Gap,6,True,,15477,Rytidosperma caespitosum,1.0,Rytidosperma nivicolum,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge
11023,6,2019-10-09,12,Gap,6,True,,15478,Senecio phelleus,0.5,Senecio minimus,Senecio minimus,Shrubby Fireweed,Asteraceae,Dicotyledons,Large Forb/Herb
11024,6,2019-10-09,12,Gap,6,True,,15479,Stellaria media,0.5,Stellaria media,Stellaria media,Chickweed,Caryophyllaceae,Dicotyledons,Medium Forb/Herb
11025,6,2019-10-09,12,Gap,6,True,,15481,Viola betonicifolia,0.5,Viola betonicifolia,Viola betonicifolia,Showy Violet,Violaceae,Dicotyledons,Medium Forb/Herb
11026,6,2019-10-09,12,Gap,6,True,,15480,Tricoryne elatior,1.0,Tricoryne elatior,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Monocotyledons,Large Forb/Herb
11027,6,2019-10-09,12,Gap,6,True,,15469,Dichondra repens,0.5,Dichondra repens,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
11028,6,2019-10-09,12,Gap,6,True,,15468,Crassula sieberiana,0.5,Crassula sieberiana s.l.,Crassula sieberiana s.l.,Sieber Crassula,Crassulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
11029,6,2019-10-09,12,Gap,6,True,,15466,Austrostipa scabra,1.0,Austrostipa scabra,Austrostipa scabra,Rough Spear-grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge
11030,6,2019-10-09,12,Gap,6,True,,15470,Geranium sp.,0.5,Geranium sp. 1,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Dicotyledons,Medium Forb/Herb
11031,6,2019-10-09,12,Gap,6,True,,15467,Briza minor,0.5,Briza minor,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge
11032,3,2015-10-07,12,Gap,6,True,In Gap,5241,Senecio spp,1.0,Senecio spp,,,,,
11033,3,2015-10-07,12,Gap,6,True,In Gap,5240,Schoenus spp,0.5,Schoenus apogon,Schoenus apogon,Common Bog-sedge,Cyperaceae,Monocotyledons,Small Tufted grass/sedge
11034,3,2015-10-07,12,Gap,6,True,In Gap,5239,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb
11035,3,2015-10-07,12,Gap,6,True,In Gap,5238,Poa spp,1.0,Poa fax,Poa fax,Scaly Poa,Poaceae,Monocotyledons,Small Non-tufted grass/sedge
11036,3,2015-10-07,12,Gap,6,True,In Gap,5242,Stellaria spp.,0.5,Stellaria spp.,,,,,
11037,3,2015-10-07,12,Gap,6,True,In Gap,5243,Viola betonicifolia,0.5,Viola betonicifolia,Viola betonicifolia,Showy Violet,Violaceae,Dicotyledons,Medium Forb/Herb
11038,3,2015-10-07,12,Gap,6,True,In Gap,5244,Wahlenbergia spp,1.0,Wahlenbergia ceracea,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb
11039,3,2015-10-07,12,Gap,6,True,In Gap,5246,Juncus bufonis,0.5,Juncus bufonius,Juncus bufonius,Toad Rush,Juncaceae,Monocotyledons,Small Tufted grass/sedge
11040,3,2015-10-07,12,Gap,6,True,In Gap,5237,Microlaena stipoides,4.0,Microlaena stipoides,,,,,
11041,3,2015-10-07,12,Gap,6,True,In Gap,5245,Medicago spp.,0.5,Medicago spp.,,,,,
11042,3,2015-10-07,12,Gap,6,True,In Gap,5225,Aira spp.,1.0,Aira spp.,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge
11043,3,2015-10-07,12,Gap,6,True,In Gap,5226,Anagallis arvensis,1.0,Anagallis arvensis,Anagallis arvensis,Pimpernel,Primulaceae,Dicotyledons,Medium Forb/Herb
11044,3,2015-10-07,12,Gap,6,True,In Gap,5227,Briza minor,1.0,Briza minor,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge
11045,3,2015-10-07,12,Gap,6,True,In Gap,5228,Cardamine sp.,0.5,Cardamine sp.,,,,,
11046,3,2015-10-07,12,Gap,6,True,In Gap,5229,Cerastium glomeratum,0.5,Cerastium glomeratum s.l.,Cerastium glomeratum s.l.,Common Mouse-ear Chickweed,Caryophyllaceae,Dicotyledons,Medium Forb/Herb
11047,3,2015-10-07,12,Gap,6,True,In Gap,5230,Cirsium vulgare,1.0,Cirsium vulgare,Cirsium vulgare,Spear Thistle,Asteraceae,Dicotyledons,Large Forb/Herb
11048,3,2015-10-07,12,Gap,6,True,In Gap,5231,Dichondra repens,1.0,Dichondra repens,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
11049,3,2015-10-07,12,Gap,6,True,In Gap,5232,Geranium sp.,1.0,Geranium sp. 1,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Dicotyledons,Medium Forb/Herb
11050,3,2015-10-07,12,Gap,6,True,In Gap,5236,Lomandra longifolia,1.0,Lomandra longifolia,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb
11051,3,2015-10-07,12,Gap,6,True,In Gap,5233,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb
11052,3,2015-10-07,12,Gap,6,True,In Gap,5234,Hydrocotyle spp,1.0,Hydrocotyle hirta,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb
11053,3,2015-10-07,12,Gap,6,True,In Gap,5235,Lagenophora spp,0.5,Lagenophora montana,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb
11054,0,2015-10-04,12,Gap,7,False,In Gap,10332,Senecio spp,0.5,Senecio spp,,,,,
11055,0,2015-10-04,12,Gap,7,False,In Gap,10329,Oxalis sp (weed),0.5,Oxalis bowiei,Oxalis bowiei,Bowie Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb
11056,0,2015-10-04,12,Gap,7,False,In Gap,10326,Hypochaeris spp,0.5,Hypochoeris glabra,Hypochoeris glabra,Smooth Cat's-ear,Asteraceae,Dicotyledons,Medium Forb/Herb
11057,0,2015-10-04,12,Gap,7,False,In Gap,10327,Lagenophora spp,0.5,Lagenophora montana,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb
11058,0,2015-10-04,12,Gap,7,False,In Gap,10328,Microlaena stipoides,4.0,Microlaena stipoides,,,,,
11059,0,2015-10-04,12,Gap,7,False,In Gap,10330,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb
11060,0,2015-10-04,12,Gap,7,False,In Gap,10331,Pterostylis spp,0.5,Pterostylis laxa,Pterostylis laxa,Antelope Greenhood,Orchidaceae,Monocotyledons,Medium Forb/Herb
11061,0,2015-10-04,12,Gap,7,False,In Gap,10325,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb
